Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Discount Percentage,Customer Income Level,Item Price
2023,59,Male,Jewelry,Accessories,49.02,Alabama,S,Black,Winter,4.0,No,Standard,Yes,Yes,16,Cash,Bi-Weekly,28.42056155,Medium,47.01
2024,46,Male,Socks,Clothing,66.49,Idaho,S,Teal,Winter,4.1,No,Standard,Yes,Yes,28,Cash,Bi-Weekly,6.306446982,High,62.94
2025,62,Male,Socks,Clothing,133.21,Arkansas,L,Silver,Fall,3.7,No,Standard,Yes,Yes,39,PayPal,Weekly,15.46983298,Low,130.57
2026,42,Male,Shirt,Clothing,151.23,Delaware,M,Turquoise,Summer,3.0,No,Store Pickup,Yes,Yes,43,Debit Card,Fortnightly,11.50394477,Medium,141.48
2027,37,Male,Scarf,Accessories,88.77,Maine,M,Orange,Winter,3.6,No,Standard,Yes,Yes,45,Bank Transfer,Every 3 Months,23.27052412,Low,84.09
2028,50,Male,Shoes,Footwear,162.78,Nebraska,S,Gold,Fall,4.8,No,Standard,Yes,Yes,50,Credit Card,Every 3 Months,29.53242726,High,162.52
2029,29,Male,Shoes,Footwear,169.8,Ohio,XL,Purple,Fall,3.7,No,2-Day Shipping,Yes,Yes,10,Venmo,Bi-Weekly,11.41325156,Low,169.12
2030,25,Male,Scarf,Accessories,99.03,Montana,M,Pink,Spring,4.6,No,Next Day Air,Yes,Yes,40,PayPal,Quarterly,21.35436504,High,90.09
2031,66,Male,Sunglasses,Accessories,37.23,New Mexico,S,Green,Summer,2.8,No,Standard,Yes,No,38,Credit Card,Monthly,9.952440819,High,36.47
2032,21,Male,Socks,Clothing,122.52,North Carolina,L,Charcoal,Spring,4.0,No,Next Day Air,Yes,No,2,Credit Card,Monthly,19.13325636,Medium,119.5
2033,46,Male,Blouse,Clothing,133.89,South Carolina,M,Maroon,Winter,4.2,No,Store Pickup,Yes,No,13,Cash,Annually,16.59831217,Medium,132.52
2034,57,Male,Jeans,Clothing,39.94,Illinois,L,Olive,Summer,3.6,No,Standard,Yes,No,33,Venmo,Annually,29.30013324,High,36.37
2035,61,Male,Shorts,Clothing,116.71,Alabama,M,Peach,Spring,2.9,No,Standard,Yes,No,27,PayPal,Monthly,20.21318182,Medium,107.6
2036,53,Male,T-shirt,Clothing,66.37,Oklahoma,S,Yellow,Summer,4.1,No,Store Pickup,Yes,No,43,Bank Transfer,Weekly,13.7376593,Low,62.16
2037,37,Male,Blouse,Clothing,103.12,Minnesota,S,Lavender,Winter,3.1,No,Standard,Yes,No,46,Cash,Weekly,7.852394622,Medium,97.25
2038,39,Male,Belt,Accessories,75.54,Illinois,S,Green,Summer,4.3,No,Standard,Yes,No,7,Venmo,Bi-Weekly,8.781170718,Medium,71.43
2039,53,Male,Blouse,Clothing,77.87,Arkansas,L,Orange,Spring,4.4,No,Store Pickup,Yes,No,35,Credit Card,Fortnightly,10.63292325,Low,75.78
2040,35,Male,T-shirt,Clothing,122.63,Minnesota,M,Olive,Spring,3.1,No,2-Day Shipping,Yes,No,31,Debit Card,Bi-Weekly,11.27416653,Medium,119.92
2041,69,Male,Jewelry,Accessories,74.0,South Carolina,XL,Gray,Spring,2.9,No,Standard,Yes,No,42,Venmo,Quarterly,26.26540145,High,72.31
2042,66,Male,Jacket,Outerwear,188.14,New York,S,Lavender,Winter,3.2,No,Store Pickup,Yes,No,14,PayPal,Bi-Weekly,19.03056971,Low,175.07
2043,19,Male,Shoes,Footwear,67.58,Alabama,M,Red,Spring,4.0,No,Next Day Air,Yes,No,35,Venmo,Monthly,18.08477278,High,67.18
2044,47,Male,Gloves,Accessories,23.11,New York,M,Charcoal,Summer,2.7,No,Standard,Yes,No,49,PayPal,Weekly,7.869221797,Low,21.79
2045,49,Male,Jeans,Clothing,131.01,Missouri,L,Orange,Spring,3.0,No,Standard,Yes,No,17,PayPal,Fortnightly,26.50349233,High,130.43
2046,31,Male,Jewelry,Accessories,78.67,Georgia,M,Red,Fall,4.4,No,Standard,Yes,No,26,PayPal,Quarterly,23.07035758,High,76.07
2047,39,Male,Pants,Clothing,89.84,Oklahoma,M,Maroon,Winter,2.8,No,Standard,Yes,No,30,Cash,Every 3 Months,6.691709048,Medium,82.21
2048,58,Male,Jewelry,Accessories,41.73,Connecticut,M,Silver,Summer,3.1,No,Standard,Yes,No,32,Cash,Annually,22.69587743,High,39.88
2049,45,Male,Sneakers,Footwear,32.59,Michigan,XL,Pink,Winter,3.9,No,Standard,Yes,No,35,Bank Transfer,Quarterly,18.58845543,Medium,32.33
2050,68,Male,Boots,Footwear,74.17,Rhode Island,L,Blue,Fall,2.7,No,Store Pickup,Yes,No,15,Venmo,Annually,7.043133644,Low,73.96
2051,35,Male,Hat,Accessories,69.67,Mississippi,M,Teal,Summer,3.4,No,Standard,Yes,No,10,Debit Card,Annually,16.45751604,High,66.82
2052,65,Male,T-shirt,Clothing,92.85,Massachusetts,L,Black,Spring,3.8,No,Standard,Yes,No,14,Credit Card,Monthly,17.11740718,High,91.26
2053,45,Male,Backpack,Accessories,39.07,New Hampshire,M,Gray,Winter,3.7,No,Standard,Yes,No,30,Bank Transfer,Annually,9.144363504,Low,36.63
2054,19,Male,Sunglasses,Accessories,97.37,Wyoming,S,Purple,Spring,4.5,No,Express,Yes,No,16,Credit Card,Fortnightly,28.64245368,Low,96.88
2055,65,Male,Sweater,Clothing,143.58,New Jersey,XL,Gold,Spring,2.9,No,Store Pickup,Yes,No,14,PayPal,Annually,26.24938429,High,135.75
2056,28,Male,Handbag,Accessories,63.79,Texas,M,Silver,Fall,3.4,No,2-Day Shipping,Yes,No,28,Bank Transfer,Weekly,21.72555843,Low,60.75
2057,55,Male,Backpack,Accessories,16.39,Minnesota,L,Blue,Spring,4.4,No,Standard,Yes,No,29,PayPal,Monthly,16.55738903,Medium,16.25
2058,66,Male,Socks,Clothing,101.46,South Dakota,L,Yellow,Spring,4.2,No,Standard,Yes,No,5,PayPal,Every 3 Months,15.29413854,Low,98.12
2059,29,Male,Shirt,Clothing,144.91,Washington,M,Brown,Winter,3.3,No,Standard,Yes,No,17,Bank Transfer,Quarterly,21.27433668,Low,139.24
2060,56,Male,Shorts,Clothing,41.39,California,XL,Beige,Spring,3.7,No,Standard,Yes,No,50,PayPal,Weekly,18.63579674,High,38.63
2061,21,Male,Belt,Accessories,38.31,Wisconsin,M,Blue,Fall,3.2,No,Express,Yes,No,23,Bank Transfer,Quarterly,6.556827647,Medium,36.4
2062,32,Male,Sweater,Clothing,120.69,Michigan,S,Magenta,Summer,2.6,No,Standard,Yes,No,22,Debit Card,Annually,17.81256622,Low,110.72
2063,54,Male,Coat,Outerwear,222.54,South Carolina,L,Silver,Fall,2.8,No,Standard,Yes,No,15,Cash,Quarterly,25.16009043,Medium,208.44
2064,61,Male,Shorts,Clothing,118.6,Indiana,M,Cyan,Fall,2.9,No,Store Pickup,Yes,No,32,Cash,Monthly,16.48099694,Medium,108.35
2065,31,Male,Shoes,Footwear,80.3,Arkansas,M,Green,Summer,4.0,No,2-Day Shipping,Yes,No,5,Bank Transfer,Monthly,6.298914439,Medium,80.29
2066,27,Male,Sneakers,Footwear,77.89,Oregon,M,Blue,Spring,2.9,No,Standard,Yes,No,6,Bank Transfer,Bi-Weekly,24.65695498,High,76.23
2067,64,Male,Sneakers,Footwear,151.54,Illinois,M,Olive,Fall,4.7,No,Store Pickup,Yes,No,44,Debit Card,Fortnightly,10.03409455,Low,142.51
2068,60,Male,Pants,Clothing,97.31,Maryland,XL,Beige,Fall,3.1,No,Store Pickup,Yes,No,23,Cash,Fortnightly,11.46552087,High,97.15
2069,70,Male,Jewelry,Accessories,78.04,Vermont,XL,Black,Summer,3.9,No,Standard,Yes,No,44,Venmo,Monthly,9.117658836,Low,75.59
2070,36,Male,T-shirt,Clothing,112.38,Texas,M,Indigo,Fall,3.4,No,Standard,Yes,No,3,Debit Card,Quarterly,13.25537662,Low,106.46
2071,56,Male,Jewelry,Accessories,41.4,Nebraska,XL,Red,Spring,3.1,No,Standard,Yes,No,14,Cash,Monthly,23.91878764,High,40.85
2072,69,Male,Jacket,Outerwear,74.61,South Carolina,S,Yellow,Fall,4.8,No,Standard,Yes,No,37,PayPal,Quarterly,17.98464649,Medium,68.88
2073,39,Male,Backpack,Accessories,98.68,Massachusetts,M,Beige,Winter,3.9,No,Store Pickup,Yes,No,22,Bank Transfer,Weekly,10.12203185,Medium,92.66
2074,38,Male,Belt,Accessories,20.09,Texas,S,Green,Winter,3.5,No,Standard,Yes,No,2,PayPal,Every 3 Months,26.94575195,Low,19.31
2075,36,Male,Scarf,Accessories,81.5,Florida,M,White,Summer,3.1,No,Store Pickup,Yes,No,44,Debit Card,Fortnightly,26.98954637,High,75.6
2076,46,Male,Sweater,Clothing,35.37,South Carolina,S,Turquoise,Fall,4.7,No,Standard,Yes,No,49,Debit Card,Monthly,26.76446063,Medium,35.37
2077,59,Male,Gloves,Accessories,76.73,Florida,S,Indigo,Fall,4.6,No,Standard,Yes,No,22,Debit Card,Bi-Weekly,10.96990528,Medium,74.09
2078,64,Male,Scarf,Accessories,32.95,Nebraska,L,Orange,Fall,3.3,No,Standard,Yes,No,26,Bank Transfer,Annually,16.2809836,Low,32.9
2079,49,Male,Dress,Clothing,97.92,Hawaii,M,Blue,Spring,3.2,No,Standard,Yes,No,40,Debit Card,Weekly,29.6247414,Low,90.24
2080,32,Male,Jeans,Clothing,152.67,Montana,L,Violet,Summer,3.1,No,2-Day Shipping,Yes,No,16,PayPal,Quarterly,24.30031191,High,144.49
2081,29,Male,Sunglasses,Accessories,56.78,South Dakota,S,Gray,Fall,3.5,No,2-Day Shipping,Yes,No,17,Debit Card,Bi-Weekly,5.679185531,Low,56.3
2082,24,Male,Coat,Outerwear,165.85,Alabama,S,Cyan,Spring,4.3,No,Standard,Yes,No,48,Bank Transfer,Bi-Weekly,6.630114782,Medium,159.77
2083,41,Male,Jeans,Clothing,102.77,Arkansas,M,Yellow,Summer,2.9,No,Standard,Yes,No,28,Venmo,Every 3 Months,16.59828442,Medium,98.93
2084,41,Male,Scarf,Accessories,31.93,Mississippi,L,Orange,Fall,2.7,No,Standard,Yes,No,26,Credit Card,Fortnightly,27.73050515,Medium,31.63
2085,32,Male,Blouse,Clothing,61.53,Vermont,S,Brown,Summer,4.0,No,2-Day Shipping,Yes,No,43,Bank Transfer,Quarterly,18.46754495,Medium,60.94
2086,69,Male,Jeans,Clothing,47.24,New York,M,Teal,Fall,4.6,No,Standard,Yes,No,38,Debit Card,Weekly,17.4453127,High,43.0
2087,65,Male,Dress,Clothing,81.87,North Dakota,L,Beige,Summer,4.7,No,Standard,Yes,No,36,Cash,Every 3 Months,7.636842499,High,77.73
2088,54,Male,Hat,Accessories,97.45,Wisconsin,M,Blue,Summer,4.7,No,Standard,Yes,No,1,Credit Card,Weekly,21.41950262,Low,88.63
2089,39,Male,Sandals,Footwear,139.55,California,L,Orange,Spring,4.0,No,Standard,Yes,No,49,Debit Card,Annually,25.55257902,Low,129.06
2090,37,Male,Jacket,Outerwear,118.92,Maryland,L,Gold,Spring,3.6,No,Standard,Yes,No,41,Credit Card,Every 3 Months,14.51050019,Low,115.39
2091,51,Male,Socks,Clothing,77.22,Massachusetts,S,Teal,Winter,3.4,No,Store Pickup,Yes,No,21,Debit Card,Monthly,24.39029627,High,72.35
2092,26,Male,Jeans,Clothing,112.11,Washington,XL,Beige,Fall,3.0,No,Standard,Yes,No,24,Bank Transfer,Quarterly,29.11191635,Medium,108.68
2093,42,Male,Sandals,Footwear,55.97,Minnesota,M,Silver,Fall,2.6,No,Store Pickup,Yes,No,27,Bank Transfer,Weekly,10.09416148,Low,52.65
2094,21,Male,Dress,Clothing,38.8,Washington,M,Maroon,Spring,4.2,No,Next Day Air,Yes,No,4,Debit Card,Annually,18.08324078,Medium,36.68
2095,53,Male,Socks,Clothing,117.86,South Carolina,M,Indigo,Spring,3.4,No,Standard,Yes,No,19,Venmo,Annually,12.17844895,Low,110.14
2096,36,Male,Hoodie,Clothing,128.25,New Mexico,M,Gray,Fall,4.0,No,Store Pickup,Yes,No,1,Bank Transfer,Fortnightly,24.82136048,Low,117.95
2097,21,Male,Dress,Clothing,91.2,North Carolina,L,Blue,Summer,4.7,No,Standard,Yes,No,27,Debit Card,Annually,19.43983415,Low,84.99
2098,33,Male,Sneakers,Footwear,137.78,Iowa,S,Cyan,Winter,3.9,No,Standard,Yes,No,5,Credit Card,Weekly,20.86456044,Low,135.26
2099,49,Male,T-shirt,Clothing,24.0,Louisiana,M,White,Summer,3.3,No,Standard,Yes,No,20,Venmo,Quarterly,24.94785399,Low,23.34
2100,31,Male,T-shirt,Clothing,82.38,Oklahoma,L,Green,Summer,2.9,No,Standard,Yes,No,50,PayPal,Annually,14.89926182,Medium,77.59
2101,68,Male,Sweater,Clothing,133.06,Michigan,M,Silver,Spring,4.4,No,Store Pickup,Yes,No,36,Cash,Fortnightly,27.87725171,Low,130.49
2102,49,Male,Shirt,Clothing,39.82,Oregon,M,Blue,Winter,3.6,No,Store Pickup,Yes,No,12,Bank Transfer,Bi-Weekly,18.32572168,Medium,36.32
2103,23,Male,Hat,Accessories,20.67,Idaho,M,Brown,Spring,4.5,No,Standard,Yes,No,23,Cash,Monthly,8.948870571,High,19.72
2104,30,Male,Pants,Clothing,101.33,Indiana,S,Red,Summer,3.7,No,2-Day Shipping,Yes,No,21,Venmo,Weekly,22.39747795,Low,96.12
2105,53,Male,Shoes,Footwear,44.88,New Mexico,M,Gold,Spring,2.8,No,Standard,Yes,No,47,Venmo,Weekly,24.83153376,Medium,44.63
2106,65,Male,Gloves,Accessories,20.64,South Carolina,M,Silver,Spring,4.5,No,Standard,Yes,No,38,Venmo,Bi-Weekly,12.91904193,High,19.49
2107,60,Male,Jewelry,Accessories,60.37,Vermont,M,Gray,Fall,4.4,No,Store Pickup,Yes,No,40,Credit Card,Every 3 Months,26.42948142,High,58.99
2108,46,Male,Pants,Clothing,111.35,Delaware,M,Black,Winter,3.3,No,Store Pickup,Yes,No,35,PayPal,Quarterly,27.65358137,High,102.91
2109,54,Male,Hoodie,Clothing,26.67,North Dakota,XL,Beige,Winter,4.2,No,Store Pickup,Yes,No,4,Credit Card,Quarterly,11.92261218,Medium,25.41
2110,59,Male,Jewelry,Accessories,73.86,California,L,Peach,Fall,2.7,No,Standard,Yes,No,28,Venmo,Every 3 Months,29.58803682,Low,72.04
2111,52,Male,Socks,Clothing,63.69,Montana,L,Cyan,Spring,3.9,No,Standard,Yes,No,36,Debit Card,Every 3 Months,8.517788201,Low,60.01
2112,41,Male,Sunglasses,Accessories,98.17,Missouri,XL,Pink,Spring,2.6,No,Standard,Yes,No,15,Bank Transfer,Annually,10.05039171,Medium,90.81
2113,43,Male,Belt,Accessories,67.04,Tennessee,M,Lavender,Fall,4.5,No,Store Pickup,Yes,No,7,Cash,Fortnightly,9.605620981,Low,62.48
2114,63,Male,Dress,Clothing,71.75,Virginia,M,Brown,Spring,2.7,No,Standard,Yes,No,29,PayPal,Every 3 Months,27.34974275,Medium,67.43
2115,37,Male,Shirt,Clothing,82.13,Vermont,M,Magenta,Winter,2.9,No,Standard,Yes,No,12,Debit Card,Annually,21.35731381,Low,80.6
2116,44,Male,Scarf,Accessories,77.23,Rhode Island,M,Violet,Winter,3.4,No,Store Pickup,Yes,No,16,Bank Transfer,Bi-Weekly,8.802607081,High,73.16
2117,67,Male,Jacket,Outerwear,132.82,Kansas,M,Teal,Summer,2.9,No,Standard,Yes,No,50,Debit Card,Bi-Weekly,16.00808546,Low,121.72
2118,27,Male,Dress,Clothing,23.44,Colorado,L,Brown,Summer,3.8,No,2-Day Shipping,Yes,No,11,Debit Card,Annually,20.38245063,Medium,22.72
2119,60,Male,Socks,Clothing,29.49,Georgia,M,Olive,Fall,4.2,No,Store Pickup,Yes,No,28,Debit Card,Quarterly,7.086602125,Medium,27.39
2120,58,Male,Jewelry,Accessories,75.61,Nebraska,M,Indigo,Spring,3.5,No,Store Pickup,Yes,No,36,Venmo,Bi-Weekly,27.06040921,High,73.19
2121,53,Male,Scarf,Accessories,73.61,Missouri,S,Red,Fall,3.1,No,Standard,Yes,No,38,PayPal,Quarterly,25.09008839,Medium,70.81
2122,43,Male,Backpack,Accessories,81.61,Alaska,M,Olive,Winter,3.5,No,Standard,Yes,No,32,Bank Transfer,Monthly,17.63016934,Low,78.06
2123,32,Male,Jacket,Outerwear,144.84,Virginia,L,Teal,Fall,4.0,No,Standard,Yes,No,42,Debit Card,Weekly,29.17816538,Low,132.46
2124,54,Male,Coat,Outerwear,101.38,Nebraska,L,Cyan,Spring,3.7,No,Store Pickup,Yes,No,22,Debit Card,Bi-Weekly,15.44402448,High,100.18
2125,47,Male,Skirt,Clothing,105.3,Rhode Island,M,Teal,Fall,4.2,No,Standard,Yes,No,22,Venmo,Quarterly,29.60275798,Medium,95.99
2126,57,Male,Coat,Outerwear,126.35,New Hampshire,M,Beige,Fall,4.8,No,Standard,Yes,No,31,PayPal,Quarterly,21.69799997,High,125.57
2127,63,Male,Shoes,Footwear,92.12,Alabama,XL,Magenta,Winter,4.1,No,Standard,Yes,No,28,Credit Card,Monthly,20.86678183,Low,87.68
2128,70,Male,Boots,Footwear,61.31,North Carolina,M,Indigo,Spring,4.5,No,Standard,Yes,No,40,Debit Card,Weekly,9.148872382,High,57.53
2129,62,Male,Coat,Outerwear,260.82,New Mexico,L,Cyan,Fall,2.7,No,Standard,Yes,No,21,PayPal,Weekly,27.04819396,Medium,249.55
2130,40,Male,Skirt,Clothing,68.76,Minnesota,L,Orange,Fall,2.8,No,Standard,Yes,No,12,PayPal,Every 3 Months,15.6872422,High,66.11
2131,25,Male,Backpack,Accessories,22.16,Arizona,L,Violet,Summer,3.7,No,Express,Yes,No,33,Credit Card,Annually,9.055835145,Medium,20.36
2132,19,Male,Shorts,Clothing,76.79,Montana,M,Red,Fall,3.6,No,Standard,Yes,No,9,Bank Transfer,Fortnightly,5.315187999,Medium,73.93
2133,25,Male,Skirt,Clothing,110.43,Vermont,M,Magenta,Fall,4.7,No,Next Day Air,Yes,No,15,Debit Card,Weekly,18.99389209,Low,105.76
2134,21,Male,Hat,Accessories,68.76,Maine,M,Olive,Summer,3.8,No,Express,Yes,No,13,Bank Transfer,Annually,18.18499055,Low,68.34
2135,55,Male,Sandals,Footwear,184.16,Virginia,XL,Maroon,Winter,2.9,No,Standard,Yes,No,35,Credit Card,Fortnightly,22.98384056,Low,168.33
2136,34,Male,Sunglasses,Accessories,74.92,California,S,Yellow,Winter,4.6,No,Standard,Yes,No,1,Debit Card,Every 3 Months,27.25645133,Medium,68.39
2137,47,Male,Sunglasses,Accessories,24.76,New York,M,Red,Summer,2.8,No,Standard,Yes,No,25,Bank Transfer,Fortnightly,6.985164616,High,23.63
2138,27,Male,Socks,Clothing,103.95,Indiana,XL,Purple,Winter,4.6,No,2-Day Shipping,Yes,No,20,Credit Card,Every 3 Months,23.28741226,Medium,98.23
2139,67,Male,Sweater,Clothing,74.63,Mississippi,M,Teal,Fall,2.8,No,Standard,Yes,No,36,Venmo,Quarterly,9.685298602,Low,72.19
2140,40,Male,Boots,Footwear,53.58,New York,M,Red,Winter,3.0,No,Standard,Yes,No,33,Cash,Weekly,26.45442633,Low,51.56
2141,53,Male,Handbag,Accessories,26.45,New Mexico,M,Brown,Fall,3.7,No,Standard,Yes,No,36,Cash,Fortnightly,25.47658785,High,24.64
2142,24,Male,Dress,Clothing,47.42,Kentucky,M,Peach,Winter,4.1,No,Express,Yes,No,32,PayPal,Annually,18.51984387,Low,47.15
2143,47,Male,Hat,Accessories,63.27,North Dakota,M,Maroon,Winter,4.3,No,Standard,Yes,No,21,Venmo,Quarterly,22.75606997,Low,59.71
2144,53,Male,Sandals,Footwear,188.51,Arkansas,L,Red,Fall,3.8,No,Standard,Yes,No,48,Venmo,Bi-Weekly,12.85875283,Low,178.23
2145,47,Male,Shoes,Footwear,95.86,Maryland,L,Orange,Winter,3.7,No,Standard,Yes,No,25,PayPal,Quarterly,16.77919747,High,88.73
2146,38,Male,Skirt,Clothing,90.95,Connecticut,S,White,Winter,4.8,No,Standard,Yes,No,32,PayPal,Annually,25.54092244,Medium,90.24
2147,48,Male,Sunglasses,Accessories,66.46,Utah,XL,White,Summer,4.6,No,Store Pickup,Yes,No,45,PayPal,Every 3 Months,16.48162993,Low,60.93
2148,47,Male,Skirt,Clothing,73.64,Missouri,S,Charcoal,Fall,4.8,No,Standard,Yes,No,4,Cash,Fortnightly,13.94495663,High,71.52
2149,19,Male,T-shirt,Clothing,39.24,Nebraska,XL,Turquoise,Winter,4.6,No,Express,Yes,No,19,PayPal,Bi-Weekly,17.35531118,Low,38.65
2150,38,Male,Sandals,Footwear,109.74,Hawaii,L,Orange,Winter,4.0,No,Standard,Yes,No,1,Bank Transfer,Weekly,25.70623131,High,103.57
2151,57,Male,Shirt,Clothing,33.34,Illinois,M,Orange,Spring,2.6,No,Standard,Yes,No,12,Cash,Weekly,13.38020118,Low,30.48
2152,70,Male,Jeans,Clothing,125.1,Vermont,L,Brown,Fall,2.6,No,Standard,Yes,No,18,Venmo,Monthly,9.344039828,High,118.17
2153,38,Male,Shorts,Clothing,128.72,New Jersey,L,Magenta,Summer,4.5,No,Standard,Yes,No,43,Bank Transfer,Bi-Weekly,22.80035051,Low,127.7
2154,35,Male,Shirt,Clothing,87.16,Kentucky,M,Violet,Fall,4.2,No,2-Day Shipping,Yes,No,31,PayPal,Annually,25.64945532,Medium,81.99
2155,46,Male,Scarf,Accessories,91.21,Wyoming,M,Violet,Spring,3.4,No,Store Pickup,Yes,No,33,Cash,Every 3 Months,7.515936963,Low,84.58
2156,32,Male,Handbag,Accessories,38.22,Hawaii,L,Yellow,Fall,3.7,No,2-Day Shipping,Yes,No,46,PayPal,Monthly,10.99685282,High,34.94
2157,38,Male,Skirt,Clothing,39.33,Missouri,M,Maroon,Winter,3.6,No,Store Pickup,Yes,No,41,Debit Card,Bi-Weekly,8.549299744,Low,36.16
2158,41,Male,Handbag,Accessories,99.11,Mississippi,L,Turquoise,Winter,4.0,No,Store Pickup,Yes,No,41,Venmo,Fortnightly,13.69853529,Medium,97.38
2159,19,Male,Gloves,Accessories,75.29,Massachusetts,XL,Olive,Spring,4.6,No,Next Day Air,Yes,No,9,Bank Transfer,Fortnightly,16.25877447,Low,74.99
2160,18,Male,Shirt,Clothing,76.46,Louisiana,M,Peach,Fall,3.0,No,Next Day Air,Yes,No,34,Cash,Annually,23.72065842,High,72.7
2161,45,Male,Blouse,Clothing,104.42,West Virginia,L,Charcoal,Winter,3.3,No,Standard,Yes,No,21,PayPal,Annually,21.27868962,High,95.48
2162,23,Male,Dress,Clothing,112.56,Washington,S,Peach,Summer,3.8,No,Standard,Yes,No,5,Debit Card,Fortnightly,20.52321419,Medium,107.39
2163,60,Male,Shorts,Clothing,137.16,Oregon,S,Black,Summer,2.7,No,Standard,Yes,No,32,PayPal,Weekly,13.80937367,High,125.26
2164,52,Male,Shoes,Footwear,37.07,New York,L,Gray,Spring,4.5,No,Standard,Yes,No,44,Bank Transfer,Monthly,26.03618883,Low,33.75
2165,42,Male,Sandals,Footwear,48.28,Iowa,S,Olive,Winter,4.8,No,Standard,Yes,No,46,PayPal,Bi-Weekly,16.78217918,Low,44.64
2166,29,Male,Pants,Clothing,57.19,Idaho,M,Turquoise,Summer,4.2,No,Standard,Yes,No,42,Credit Card,Every 3 Months,29.47762345,Low,56.44
2167,31,Male,Jacket,Outerwear,146.86,New Jersey,S,Purple,Spring,3.5,No,2-Day Shipping,Yes,No,50,Credit Card,Bi-Weekly,20.85355346,High,137.97
2168,30,Male,Skirt,Clothing,69.9,Ohio,L,Green,Winter,4.9,No,Standard,Yes,No,33,Venmo,Fortnightly,8.156618539,Low,69.52
2169,23,Male,Handbag,Accessories,69.72,Connecticut,M,Beige,Spring,4.1,No,Next Day Air,Yes,No,32,Cash,Quarterly,21.90443905,Low,63.95
2170,31,Male,Coat,Outerwear,129.38,Florida,M,Brown,Fall,2.9,No,2-Day Shipping,Yes,No,32,Bank Transfer,Bi-Weekly,13.12760039,Low,126.64
2171,40,Male,Sweater,Clothing,77.91,South Carolina,M,Turquoise,Fall,4.0,No,Standard,Yes,No,37,Venmo,Every 3 Months,22.15817992,Medium,77.54
2172,39,Male,Shorts,Clothing,137.13,Missouri,M,Yellow,Summer,4.6,No,Store Pickup,Yes,No,9,Cash,Fortnightly,6.741028704,High,126.66
2173,28,Male,Skirt,Clothing,99.85,Rhode Island,S,Lavender,Fall,2.8,No,Standard,Yes,No,6,PayPal,Fortnightly,9.372035929,High,96.44
2174,23,Male,Gloves,Accessories,86.53,Delaware,S,Cyan,Summer,5.0,No,Standard,Yes,No,36,Venmo,Quarterly,26.39343147,High,81.98
2175,42,Male,Backpack,Accessories,89.66,Colorado,S,Olive,Spring,2.9,No,Store Pickup,Yes,No,1,Cash,Annually,10.67948893,Medium,84.33
2176,68,Male,Dress,Clothing,129.27,Nebraska,M,Silver,Spring,3.3,No,Standard,Yes,No,48,Credit Card,Fortnightly,25.92602813,High,121.97
2177,24,Male,Belt,Accessories,51.8,Vermont,S,Red,Winter,3.4,No,Next Day Air,Yes,No,44,Debit Card,Quarterly,11.98190221,Medium,47.27
2178,24,Male,Gloves,Accessories,62.25,Montana,XL,Green,Winter,3.0,No,Standard,Yes,No,9,PayPal,Bi-Weekly,21.07204775,Medium,58.7
2179,21,Male,Jewelry,Accessories,31.71,Florida,M,Gold,Summer,4.7,No,Standard,Yes,No,32,Venmo,Annually,22.35376434,High,29.84
2180,49,Male,Socks,Clothing,96.05,Delaware,L,Lavender,Fall,2.9,No,Store Pickup,Yes,No,14,PayPal,Monthly,17.81636883,Low,94.31
2181,41,Male,Coat,Outerwear,65.66,Connecticut,M,Yellow,Summer,4.1,No,Standard,Yes,No,43,Cash,Quarterly,12.63276692,Low,61.92
2182,22,Male,Handbag,Accessories,82.85,Hawaii,M,Black,Fall,3.2,No,Express,Yes,No,32,Bank Transfer,Bi-Weekly,10.31610941,High,78.73
2183,42,Male,Blouse,Clothing,52.78,New Mexico,M,Maroon,Winter,2.7,No,Store Pickup,Yes,No,26,Venmo,Bi-Weekly,5.829733864,High,49.48
2184,30,Male,Shorts,Clothing,31.76,Kansas,M,Maroon,Spring,4.7,No,2-Day Shipping,Yes,No,2,Cash,Monthly,12.59866003,Medium,30.41
2185,38,Male,Shoes,Footwear,58.84,Nevada,S,Gold,Spring,3.2,No,Standard,Yes,No,16,PayPal,Every 3 Months,21.32906976,High,57.77
2186,40,Male,Shorts,Clothing,48.09,North Carolina,M,Violet,Winter,2.5,No,Standard,Yes,No,50,Debit Card,Every 3 Months,28.45762046,Medium,46.3
2187,55,Male,Sandals,Footwear,40.23,New Mexico,XL,Teal,Winter,4.3,No,Standard,Yes,No,6,PayPal,Every 3 Months,26.78011206,High,38.7
2188,37,Male,Blouse,Clothing,90.7,Idaho,M,Violet,Spring,4.4,No,Standard,Yes,No,20,PayPal,Annually,24.15161941,Low,86.52
2189,41,Male,Coat,Outerwear,137.18,California,M,Brown,Winter,4.7,No,Standard,Yes,No,9,Credit Card,Weekly,24.71118358,Low,126.56
2190,38,Male,Blouse,Clothing,40.86,Wisconsin,XL,Brown,Fall,4.0,No,Store Pickup,Yes,No,47,Credit Card,Bi-Weekly,21.62462259,High,38.89
2191,42,Male,Belt,Accessories,15.69,Alaska,S,Maroon,Spring,4.6,No,Standard,Yes,No,33,Credit Card,Annually,11.50717144,Medium,15.58
