Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Discount Percentage,Customer Income Level,Item Price
2134,21,Male,Hat,Accessories,34,Maine,M,Olive,Summer,3.8,No,Standard,Yes,No,13,Bank Transfer,Annually,18.18499055,Low,41.55716687
2135,55,Male,Sandals,Footwear,41,Virginia,XL,Maroon,Winter,2.9,No,Standard,Yes,No,35,Credit Card,Fortnightly,22.98384056,Low,53.23558108
2136,34,Male,Sunglasses,Accessories,94,California,S,Yellow,Winter,4.6,No,Next Day Air,Yes,No,1,Debit Card,Every 3 Months,27.25645133,Medium,129.2210811
2137,47,Male,Sunglasses,Accessories,93,New York,M,Red,Summer,2.8,No,Standard,Yes,No,25,Bank Transfer,Fortnightly,6.985164616,High,99.98405052
2138,27,Male,Socks,Clothing,51,Indiana,XL,Purple,Winter,4.6,No,2-Day Shipping,Yes,No,20,Credit Card,Every 3 Months,23.28741226,Medium,66.48191842
2139,67,Male,Sweater,Clothing,42,Mississippi,M,Teal,Fall,2.8,No,Next Day Air,Yes,No,36,Venmo,Quarterly,9.685298602,Low,46.50405676
2140,40,Male,Boots,Footwear,95,New York,M,Red,Winter,3,No,Free Shipping,Yes,No,33,Cash,Weekly,26.45442633,Low,129.1716078
2141,53,Male,Handbag,Accessories,90,New Mexico,M,Brown,Fall,3.7,No,Standard,Yes,No,36,Cash,Fortnightly,25.47658785,High,120.7674171
2142,24,Male,Dress,Clothing,98,Kentucky,M,Peach,Winter,4.1,No,2-Day Shipping,Yes,No,32,PayPal,Annually,18.51984387,Low,120.2746836
2143,47,Male,Hat,Accessories,39,North Dakota,M,Maroon,Winter,4.3,No,Next Day Air,Yes,No,21,Venmo,Quarterly,22.75606997,Low,50.48940413
2144,53,Male,Sandals,Footwear,66,Arkansas,L,Red,Fall,3.8,No,Next Day Air,Yes,No,48,Venmo,Bi-Weekly,12.85875283,Low,75.73910421
2145,47,Male,Shoes,Footwear,23,Maryland,L,Orange,Winter,3.7,No,Free Shipping,Yes,No,25,PayPal,Quarterly,16.77919747,High,27.6373206
2146,38,Male,Skirt,Clothing,73,Connecticut,S,White,Winter,4.8,No,Standard,Yes,No,32,PayPal,Annually,25.54092244,Medium,98.04043025
2147,48,Male,Sunglasses,Accessories,23,Utah,XL,White,Summer,4.6,No,Standard,Yes,No,45,PayPal,Every 3 Months,16.48162993,Low,27.53885161
2148,47,Male,Skirt,Clothing,43,Missouri,S,Charcoal,Fall,4.8,No,Standard,Yes,No,4,Cash,Fortnightly,13.94495663,High,49.96801851
2149,19,Male,T-shirt,Clothing,45,Nebraska,XL,Turquoise,Winter,4.6,No,2-Day Shipping,Yes,No,19,PayPal,Bi-Weekly,17.35531118,Low,54.44996
2150,38,Male,Sandals,Footwear,21,Hawaii,L,Orange,Winter,4,No,Standard,Yes,No,1,Bank Transfer,Weekly,25.70623131,High,28.26616602
2151,57,Male,Shirt,Clothing,40,Illinois,M,Orange,Spring,2.6,No,2-Day Shipping,Yes,No,12,Cash,Weekly,13.38020118,Low,46.17881887
2152,70,Male,Jeans,Clothing,58,Vermont,L,Brown,Fall,2.6,No,2-Day Shipping,Yes,No,18,Venmo,Monthly,9.344039828,High,63.97814318
2153,38,Male,Shorts,Clothing,48,New Jersey,L,Magenta,Summer,4.5,No,Next Day Air,Yes,No,43,Bank Transfer,Bi-Weekly,22.80035051,Low,62.1764481
2154,35,Male,Shirt,Clothing,94,Kentucky,M,Violet,Fall,4.2,No,Free Shipping,Yes,No,31,PayPal,Annually,25.64945532,Medium,126.4281256
2155,46,Male,Scarf,Accessories,74,Wyoming,M,Violet,Spring,3.4,No,Store Pickup,Yes,No,33,Cash,Every 3 Months,7.515936963,Low,80.01378569
2156,32,Male,Handbag,Accessories,51,Hawaii,L,Yellow,Fall,3.7,No,Store Pickup,Yes,No,46,PayPal,Monthly,10.99685282,High,57.30134452
2157,38,Male,Skirt,Clothing,83,Missouri,M,Maroon,Winter,3.6,No,Next Day Air,Yes,No,41,Debit Card,Bi-Weekly,8.549299744,Low,90.75928316
2158,41,Male,Handbag,Accessories,68,Mississippi,L,Turquoise,Winter,4,No,Next Day Air,Yes,No,41,Venmo,Fortnightly,13.69853529,Medium,78.7935642
2159,19,Male,Gloves,Accessories,84,Massachusetts,XL,Olive,Spring,4.6,No,Standard,Yes,No,9,Bank Transfer,Fortnightly,16.25877447,Low,100.3090168
2160,18,Male,Shirt,Clothing,58,Louisiana,M,Peach,Fall,3,No,Free Shipping,Yes,No,34,Cash,Annually,23.72065842,High,76.03631442
2161,45,Male,Blouse,Clothing,92,West Virginia,L,Charcoal,Winter,3.3,No,Express,Yes,No,21,PayPal,Annually,21.27868962,High,116.8679733
2162,23,Male,Dress,Clothing,69,Washington,S,Peach,Summer,3.8,No,Express,Yes,No,5,Debit Card,Fortnightly,20.52321419,Medium,86.81780383
2163,60,Male,Shorts,Clothing,48,Oregon,S,Black,Summer,2.7,No,Free Shipping,Yes,No,32,PayPal,Weekly,13.80937367,High,55.69051072
2164,52,Male,Shoes,Footwear,60,New York,L,Gray,Spring,4.5,No,Express,Yes,No,44,Bank Transfer,Monthly,26.03618883,Low,81.12075223
2165,42,Male,Sandals,Footwear,20,Iowa,S,Olive,Winter,4.8,No,Next Day Air,Yes,No,46,PayPal,Bi-Weekly,16.78217918,Low,24.03331378
2166,29,Male,Pants,Clothing,55,Idaho,M,Turquoise,Summer,4.2,No,Express,Yes,No,42,Credit Card,Every 3 Months,29.47762345,Low,77.98943072
2167,31,Male,Jacket,Outerwear,88,New Jersey,S,Purple,Spring,3.5,No,Express,Yes,No,50,Credit Card,Bi-Weekly,20.85355346,High,111.1862931
2168,30,Male,Skirt,Clothing,48,Ohio,L,Green,Winter,4.9,No,Standard,Yes,No,33,Venmo,Fortnightly,8.156618539,Low,52.26288409
2169,23,Male,Handbag,Accessories,74,Connecticut,M,Beige,Spring,4.1,No,Next Day Air,Yes,No,32,Cash,Quarterly,21.90443905,Low,94.75570583
2170,31,Male,Coat,Outerwear,42,Florida,M,Brown,Fall,2.9,No,Next Day Air,Yes,No,32,Bank Transfer,Bi-Weekly,13.12760039,Low,48.34677088
2171,40,Male,Sweater,Clothing,32,South Carolina,M,Turquoise,Fall,4,No,Next Day Air,Yes,No,37,Venmo,Every 3 Months,22.15817992,Medium,41.10900794
2172,39,Male,Shorts,Clothing,98,Missouri,M,Yellow,Summer,4.6,No,Store Pickup,Yes,No,9,Cash,Fortnightly,6.741028704,High,105.083724
2173,28,Male,Skirt,Clothing,89,Rhode Island,S,Lavender,Fall,2.8,No,Store Pickup,Yes,No,6,PayPal,Fortnightly,9.372035929,High,98.20368461
2174,23,Male,Gloves,Accessories,97,Delaware,S,Cyan,Summer,5,No,2-Day Shipping,Yes,No,36,Venmo,Quarterly,26.39343147,High,131.7817172
2175,42,Male,Backpack,Accessories,49,Colorado,S,Olive,Spring,2.9,No,Store Pickup,Yes,No,1,Cash,Annually,10.67948893,Medium,54.85862028
2176,68,Male,Dress,Clothing,50,Nebraska,M,Silver,Spring,3.3,No,Free Shipping,Yes,No,48,Credit Card,Fortnightly,25.92602813,High,67.50009313
2177,24,Male,Belt,Accessories,91,Vermont,S,Red,Winter,3.4,No,2-Day Shipping,Yes,No,44,Debit Card,Quarterly,11.98190221,Medium,103.3878285
2178,24,Male,Gloves,Accessories,93,Montana,XL,Green,Winter,3,No,Express,Yes,No,9,PayPal,Bi-Weekly,21.07204775,Medium,117.8289786
2179,21,Male,Jewelry,Accessories,98,Florida,M,Gold,Summer,4.7,No,Standard,Yes,No,32,Venmo,Annually,22.35376434,High,126.2134592
2180,49,Male,Socks,Clothing,82,Delaware,L,Lavender,Fall,2.9,No,Next Day Air,Yes,No,14,PayPal,Monthly,17.81636883,Low,99.77655992
2181,41,Male,Coat,Outerwear,37,Connecticut,M,Yellow,Summer,4.1,No,Store Pickup,Yes,No,43,Cash,Quarterly,12.63276692,Low,42.34997343
2182,22,Male,Handbag,Accessories,63,Hawaii,M,Black,Fall,3.2,No,Free Shipping,Yes,No,32,Bank Transfer,Bi-Weekly,10.31610941,High,70.24672947
2183,42,Male,Blouse,Clothing,99,New Mexico,M,Maroon,Winter,2.7,No,Store Pickup,Yes,No,26,Venmo,Bi-Weekly,5.829733864,High,105.1287249
2184,30,Male,Shorts,Clothing,37,Kansas,M,Maroon,Spring,4.7,No,Store Pickup,Yes,No,2,Cash,Monthly,12.59866003,Medium,42.33344708
2185,38,Male,Shoes,Footwear,34,Nevada,S,Gold,Spring,3.2,No,Free Shipping,Yes,No,16,PayPal,Every 3 Months,21.32906976,High,43.21799666
2186,40,Male,Shorts,Clothing,32,North Carolina,M,Violet,Winter,2.5,No,Express,Yes,No,50,Debit Card,Every 3 Months,28.45762046,Medium,44.7287331
2187,55,Male,Sandals,Footwear,23,New Mexico,XL,Teal,Winter,4.3,No,Next Day Air,Yes,No,6,PayPal,Every 3 Months,26.78011206,High,31.41223054
2188,37,Male,Blouse,Clothing,78,Idaho,M,Violet,Spring,4.4,No,Free Shipping,Yes,No,20,PayPal,Annually,24.15161941,Low,102.8367374
2189,41,Male,Coat,Outerwear,54,California,M,Brown,Winter,4.7,No,Next Day Air,Yes,No,9,Credit Card,Weekly,24.71118358,Low,71.72379985
2190,38,Male,Blouse,Clothing,94,Wisconsin,XL,Brown,Fall,4,No,Express,Yes,No,47,Credit Card,Bi-Weekly,21.62462259,High,119.9356266
2191,42,Male,Belt,Accessories,75,Alaska,S,Maroon,Spring,4.6,No,Express,Yes,No,33,Credit Card,Annually,11.50717144,Medium,84.75263049
2192,26,Male,Blouse,Clothing,69,Pennsylvania,S,Maroon,Summer,3.8,No,Next Day Air,Yes,No,46,Cash,Bi-Weekly,27.67987577,Low,95.40912814
2193,41,Male,Scarf,Accessories,35,Virginia,L,Yellow,Winter,3.2,No,Next Day Air,Yes,No,9,Credit Card,Monthly,21.7683078,Medium,44.73890186
2194,27,Male,Shirt,Clothing,78,California,L,Turquoise,Spring,5,No,Express,Yes,No,8,PayPal,Monthly,19.01101577,High,96.30939411
2195,61,Male,Socks,Clothing,29,Kentucky,M,Silver,Summer,3.5,No,Standard,Yes,No,48,Bank Transfer,Quarterly,7.77473673,High,31.44474624
2196,58,Male,Jeans,Clothing,62,New York,M,Brown,Fall,3.7,No,Next Day Air,Yes,No,2,Cash,Monthly,16.1763886,Low,73.96483993
2197,25,Male,Dress,Clothing,58,Vermont,M,Gray,Spring,4.8,No,Next Day Air,Yes,No,31,PayPal,Weekly,16.50895678,High,69.46852951
2198,33,Male,Boots,Footwear,88,Pennsylvania,M,Indigo,Summer,3.7,No,2-Day Shipping,Yes,No,40,Venmo,Monthly,26.61409024,Low,119.9140275
2199,57,Male,Scarf,Accessories,80,New York,L,Turquoise,Summer,3.5,No,Free Shipping,Yes,No,35,Venmo,Monthly,18.6662055,Medium,98.36009803
2200,39,Male,Scarf,Accessories,47,North Carolina,M,Maroon,Summer,4.9,No,Store Pickup,Yes,No,40,Debit Card,Monthly,14.51001372,Low,54.97719914
2201,60,Male,Gloves,Accessories,51,Wyoming,L,Charcoal,Summer,4.7,No,Next Day Air,Yes,No,27,Debit Card,Every 3 Months,29.42000821,Low,72.25843856
2202,39,Male,Pants,Clothing,25,Ohio,L,Peach,Spring,4.9,No,2-Day Shipping,Yes,No,10,Venmo,Annually,7.768014833,Medium,27.10556425
2203,42,Male,Dress,Clothing,36,Alabama,M,Red,Summer,4.3,No,Next Day Air,Yes,No,23,Credit Card,Weekly,15.56371071,Low,42.63569645
2204,53,Male,Dress,Clothing,79,Rhode Island,M,Indigo,Winter,3.1,No,Free Shipping,Yes,No,32,Cash,Quarterly,6.050616879,Low,84.08783259
2205,20,Male,Jeans,Clothing,41,Oregon,S,Lavender,Winter,3.4,No,2-Day Shipping,Yes,No,6,Debit Card,Monthly,23.49760302,High,53.59309201
2206,46,Male,Sweater,Clothing,68,North Dakota,XL,Red,Fall,2.7,No,Express,Yes,No,27,PayPal,Weekly,27.9519138,Medium,94.38141052
2207,46,Male,Sandals,Footwear,51,Illinois,L,Green,Spring,2.6,No,Store Pickup,Yes,No,25,Bank Transfer,Fortnightly,12.00093324,Low,57.95516007
2208,69,Male,Handbag,Accessories,38,New Mexico,M,Gray,Fall,2.9,No,Next Day Air,Yes,No,11,Credit Card,Annually,26.45854192,Medium,51.67153466
2209,28,Male,Scarf,Accessories,46,Colorado,XL,Violet,Summer,2.7,No,2-Day Shipping,Yes,No,23,PayPal,Monthly,12.30545576,Medium,52.45480252
2210,42,Male,Sandals,Footwear,20,Utah,XL,Beige,Summer,4.5,No,2-Day Shipping,Yes,No,44,Bank Transfer,Quarterly,27.76925404,Low,27.6890398
2211,30,Male,Sunglasses,Accessories,25,Virginia,M,Orange,Summer,3.1,No,Store Pickup,Yes,No,35,PayPal,Fortnightly,23.84904759,High,32.82953031
2212,50,Male,Sweater,Clothing,89,Maine,L,Purple,Winter,3.2,No,Free Shipping,Yes,No,45,Debit Card,Every 3 Months,25.12266942,Medium,118.8610749
2213,59,Male,Pants,Clothing,77,Nebraska,M,Brown,Winter,3.3,No,Next Day Air,Yes,No,22,Bank Transfer,Quarterly,5.45016389,Low,81.43853355
2214,54,Male,Hat,Accessories,94,Hawaii,M,Maroon,Fall,2.9,No,Express,Yes,No,18,Debit Card,Quarterly,29.07025893,Medium,132.5255085
2215,50,Male,Belt,Accessories,100,Idaho,L,Gold,Fall,4.1,No,Standard,Yes,No,20,Debit Card,Weekly,23.1667748,High,130.152027
2216,25,Male,Sandals,Footwear,96,West Virginia,M,Indigo,Winter,2.7,No,Express,Yes,No,28,Credit Card,Fortnightly,12.61877738,High,109.8634205
2217,41,Male,Pants,Clothing,36,Vermont,XL,Silver,Winter,4,No,Store Pickup,Yes,No,15,Venmo,Bi-Weekly,25.73486662,High,48.47496848
2218,35,Male,Jewelry,Accessories,27,Indiana,XL,Red,Fall,2.6,No,Store Pickup,Yes,No,42,Bank Transfer,Fortnightly,12.03802996,Low,30.69508333
2219,67,Male,Sunglasses,Accessories,67,Idaho,M,Magenta,Winter,3.5,No,Store Pickup,Yes,No,20,Debit Card,Quarterly,26.81884599,Low,91.55362594
2220,33,Male,Blouse,Clothing,91,Minnesota,S,Purple,Fall,2.8,No,Store Pickup,Yes,No,16,Bank Transfer,Fortnightly,7.81450976,High,98.71401645
2221,19,Male,Belt,Accessories,62,Wyoming,XL,Beige,Fall,4.5,No,Store Pickup,Yes,No,47,Cash,Annually,22.59214944,Low,80.09523524
2222,25,Male,Shorts,Clothing,88,Kansas,XL,White,Fall,3,No,Free Shipping,Yes,No,34,Credit Card,Annually,18.51746192,High,107.9985995
2223,32,Male,Pants,Clothing,66,Georgia,M,Teal,Summer,4.4,No,Store Pickup,Yes,No,30,Credit Card,Weekly,7.413361755,Low,71.28458409
2224,30,Male,Sandals,Footwear,65,Kansas,M,Gray,Fall,4.7,No,Next Day Air,Yes,No,5,PayPal,Quarterly,11.04734571,High,73.07258059
2225,18,Male,Gloves,Accessories,25,Nebraska,L,Charcoal,Winter,4.3,No,Standard,Yes,No,38,Cash,Quarterly,5.310100907,Medium,26.40197132
2226,38,Male,Belt,Accessories,64,Washington,S,Olive,Spring,4.8,No,Free Shipping,Yes,No,18,Credit Card,Annually,16.71919914,High,76.84844446
2227,22,Male,Shirt,Clothing,72,Missouri,L,Blue,Spring,4.8,No,Store Pickup,Yes,No,28,Cash,Annually,12.53163152,High,82.31547158
2228,40,Male,Scarf,Accessories,74,Washington,S,Gray,Summer,4.4,No,Next Day Air,Yes,No,42,Credit Card,Fortnightly,19.95893711,Low,92.45254539
2229,54,Male,Gloves,Accessories,50,Kansas,M,Green,Fall,3.7,No,Free Shipping,Yes,No,5,Credit Card,Weekly,12.43094519,Low,57.09779569
2230,70,Male,Pants,Clothing,97,Minnesota,M,Silver,Fall,3.9,No,Express,Yes,No,50,Venmo,Monthly,12.49797779,Low,110.8545809
2231,52,Male,Sneakers,Footwear,36,Colorado,S,Teal,Spring,3.8,No,Express,Yes,No,33,Venmo,Fortnightly,23.57982997,Low,47.10798207
2232,34,Male,Jacket,Outerwear,49,Utah,M,Beige,Fall,4.1,No,Store Pickup,Yes,No,1,Credit Card,Weekly,6.203570899,Low,52.24079474
2233,65,Male,Shoes,Footwear,64,North Carolina,L,Lavender,Spring,4,No,Store Pickup,Yes,No,14,Cash,Fortnightly,27.57237488,Low,88.36407364
2234,38,Male,Blouse,Clothing,31,Florida,XL,Gray,Summer,4.5,No,Express,Yes,No,48,Credit Card,Monthly,26.30659686,Medium,42.06618053
2235,35,Male,Boots,Footwear,66,New Hampshire,S,Yellow,Winter,4,No,Express,Yes,No,26,Cash,Weekly,21.69511708,High,84.28593153
2236,40,Male,Socks,Clothing,82,Illinois,M,Gray,Spring,4.5,No,2-Day Shipping,Yes,No,44,Credit Card,Annually,19.83053925,High,102.2833374
2237,23,Male,T-shirt,Clothing,88,Louisiana,M,Yellow,Winter,2.7,No,Standard,Yes,No,18,Debit Card,Fortnightly,27.30756245,High,121.0579848
2238,45,Male,Sandals,Footwear,34,Alabama,S,Black,Summer,3.8,No,Next Day Air,Yes,No,31,Venmo,Every 3 Months,9.633254488,Medium,37.62445998
2239,40,Male,Sneakers,Footwear,84,Florida,L,Beige,Winter,3.8,No,Standard,Yes,No,18,Debit Card,Weekly,6.974229055,High,90.29755857
2240,42,Male,Jewelry,Accessories,96,Alabama,L,Indigo,Summer,3.8,No,2-Day Shipping,Yes,No,41,Credit Card,Every 3 Months,10.98775425,Medium,107.8503291
2241,57,Male,Sandals,Footwear,71,California,L,Green,Winter,4.3,No,Next Day Air,Yes,No,18,Debit Card,Every 3 Months,24.86445697,Medium,94.49588987
2242,18,Male,Jacket,Outerwear,77,Maryland,M,Purple,Summer,3.5,No,Free Shipping,Yes,No,3,Bank Transfer,Bi-Weekly,5.866756668,Medium,81.79894506
2243,18,Male,Skirt,Clothing,66,Nevada,M,Orange,Spring,3.8,No,Next Day Air,Yes,No,5,Credit Card,Bi-Weekly,19.57017088,High,82.05910757
2244,56,Male,Shirt,Clothing,21,Massachusetts,M,Teal,Winter,3.7,No,2-Day Shipping,Yes,No,13,Debit Card,Annually,29.8859379,Medium,29.95119577
2245,35,Male,Shorts,Clothing,37,South Carolina,M,Gold,Summer,4.8,No,2-Day Shipping,Yes,No,22,PayPal,Annually,26.39240235,High,50.26655016
2246,49,Male,Socks,Clothing,90,Delaware,L,Gray,Fall,4.9,No,Free Shipping,Yes,No,45,PayPal,Fortnightly,18.03614223,High,109.8044949
2247,49,Male,Jacket,Outerwear,96,Hawaii,M,Cyan,Fall,4.3,No,Store Pickup,Yes,No,39,PayPal,Every 3 Months,6.591022732,Low,102.7738477
2248,34,Male,Jewelry,Accessories,37,Florida,L,Teal,Summer,4.4,No,Next Day Air,Yes,No,18,Venmo,Annually,25.78433786,Low,49.85470578
2249,63,Male,T-shirt,Clothing,66,Rhode Island,M,Violet,Winter,3.4,No,Free Shipping,Yes,No,19,PayPal,Fortnightly,19.9744627,Medium,82.47367307
2250,42,Male,Gloves,Accessories,45,Wyoming,XL,Indigo,Spring,4.3,No,Next Day Air,Yes,No,29,Debit Card,Weekly,7.873324926,Medium,48.84578757
2251,41,Male,Shoes,Footwear,89,Colorado,L,Pink,Summer,4.6,No,Store Pickup,Yes,No,19,Credit Card,Weekly,7.346432121,High,96.05674346
2252,26,Male,Shoes,Footwear,94,Virginia,L,Gold,Fall,3.8,No,Free Shipping,Yes,No,22,Debit Card,Monthly,27.74067049,Medium,130.0870083
2253,48,Male,Shoes,Footwear,96,Nebraska,S,Maroon,Summer,3.9,No,Express,Yes,No,21,Bank Transfer,Annually,21.73000657,Medium,122.6523675
2254,62,Male,Hoodie,Clothing,31,Oklahoma,M,Brown,Spring,2.6,No,Store Pickup,Yes,No,22,PayPal,Monthly,25.73216998,High,41.74081832
2255,24,Male,Belt,Accessories,79,North Dakota,M,Gold,Winter,4.2,No,Store Pickup,Yes,No,44,PayPal,Every 3 Months,26.97447251,Medium,108.181348
2256,48,Male,Coat,Outerwear,39,Michigan,L,Teal,Spring,4.6,No,Store Pickup,Yes,No,42,Bank Transfer,Quarterly,19.2943088,Medium,48.32372962
2257,31,Male,Blouse,Clothing,22,California,M,Turquoise,Fall,5,No,Standard,Yes,No,33,Credit Card,Quarterly,17.93615879,High,26.80839658
2258,41,Male,Skirt,Clothing,32,Tennessee,L,Olive,Fall,4.2,No,Standard,Yes,No,6,Bank Transfer,Annually,15.76068526,High,37.98701366
2259,24,Male,T-shirt,Clothing,71,Ohio,L,Cyan,Winter,4.3,No,Store Pickup,Yes,No,44,Credit Card,Every 3 Months,12.92366469,Low,81.53765285
2260,60,Male,Jeans,Clothing,96,Florida,XL,Beige,Spring,3.3,No,Free Shipping,Yes,No,24,Cash,Annually,15.86489902,High,114.1021986
2261,38,Male,Scarf,Accessories,82,Missouri,M,Blue,Fall,4.9,No,Express,Yes,No,16,PayPal,Quarterly,24.34699139,Low,108.3896087
2262,58,Male,Backpack,Accessories,76,South Carolina,L,Gold,Spring,4.4,No,Standard,Yes,No,12,Bank Transfer,Fortnightly,20.04808578,Medium,95.0571362
2263,53,Male,Backpack,Accessories,22,Arizona,M,Green,Winter,3.1,No,2-Day Shipping,Yes,No,50,PayPal,Monthly,27.31308225,High,30.26679447
2264,44,Male,Scarf,Accessories,40,Indiana,XL,Green,Winter,3.5,No,Store Pickup,Yes,No,42,Cash,Quarterly,16.08450036,High,47.66699855
2265,51,Male,Hat,Accessories,92,North Dakota,M,Turquoise,Summer,3.9,No,2-Day Shipping,Yes,No,50,PayPal,Monthly,20.17723947,High,115.2553475
2266,36,Male,Coat,Outerwear,94,Montana,XL,Yellow,Fall,3.9,No,Store Pickup,Yes,No,10,PayPal,Quarterly,20.78268883,Medium,118.6609323
2267,20,Male,Dress,Clothing,44,Missouri,M,Yellow,Fall,4.3,No,Store Pickup,Yes,No,32,Debit Card,Weekly,19.79242906,Low,54.85766429
2268,32,Male,Gloves,Accessories,49,Kentucky,S,Blue,Spring,3.8,No,Express,Yes,No,37,Venmo,Weekly,22.56584433,Medium,63.27956904
2269,66,Male,Sweater,Clothing,26,Georgia,L,Charcoal,Spring,2.7,No,2-Day Shipping,Yes,No,15,Bank Transfer,Monthly,10.93583671,Medium,29.19243727
2270,49,Male,Skirt,Clothing,38,Kentucky,M,Yellow,Fall,4.4,No,Store Pickup,Yes,No,27,Credit Card,Annually,17.80909444,High,46.23382568
2271,27,Male,Blouse,Clothing,72,Georgia,L,Purple,Spring,3.5,No,Express,Yes,No,7,Venmo,Weekly,7.60562007,Low,77.92681769
2272,29,Male,Dress,Clothing,99,Alaska,M,Green,Summer,3.4,No,Free Shipping,Yes,No,49,PayPal,Quarterly,14.61278319,Medium,115.9424135
2273,29,Male,Jacket,Outerwear,38,Maine,L,Charcoal,Spring,4,No,Standard,Yes,No,44,PayPal,Monthly,17.19167672,High,45.88910691
2274,55,Male,Coat,Outerwear,96,New Mexico,L,Silver,Winter,4.8,No,Express,Yes,No,13,PayPal,Bi-Weekly,21.30560649,Medium,121.9909014
2275,57,Male,Dress,Clothing,27,New York,L,Turquoise,Spring,4.5,No,Next Day Air,Yes,No,38,PayPal,Fortnightly,28.76327631,Medium,37.90179925
2276,29,Male,Shorts,Clothing,24,Oklahoma,M,Gray,Winter,4.4,No,Standard,Yes,No,10,Debit Card,Weekly,20.01627666,High,30.00610499
2277,31,Male,Jeans,Clothing,82,Wyoming,L,Red,Summer,4.1,No,2-Day Shipping,Yes,No,25,Debit Card,Weekly,23.5898479,High,107.3155827
2278,25,Male,Hat,Accessories,56,Alabama,M,Beige,Summer,4.6,No,Next Day Air,Yes,No,18,Credit Card,Quarterly,17.65665149,Low,68.00792172
2279,61,Male,Gloves,Accessories,25,Maryland,M,Maroon,Fall,3.8,No,Store Pickup,Yes,No,6,Cash,Every 3 Months,20.85260078,Medium,31.58663487
2280,53,Male,Sneakers,Footwear,67,West Virginia,L,Indigo,Spring,2.9,No,Free Shipping,Yes,No,35,Bank Transfer,Quarterly,6.773305403,High,71.86782744
2281,22,Male,Shoes,Footwear,21,Kentucky,M,Red,Summer,2.8,No,Standard,Yes,No,31,Credit Card,Fortnightly,11.35978952,High,23.69127948
2282,28,Male,Hoodie,Clothing,27,Kansas,XL,Maroon,Summer,3,No,Store Pickup,Yes,No,41,Bank Transfer,Annually,14.04632733,Low,31.41227031
2283,18,Male,Sneakers,Footwear,97,Idaho,S,Red,Fall,4.2,No,2-Day Shipping,Yes,No,8,Credit Card,Annually,16.81233388,Low,116.6038242
2284,44,Male,Handbag,Accessories,45,Ohio,S,Black,Winter,4.1,No,Free Shipping,Yes,No,34,Credit Card,Fortnightly,6.141218638,High,47.94436849
2285,32,Male,Blouse,Clothing,63,Iowa,XL,Black,Fall,4.1,No,Express,Yes,No,20,Venmo,Annually,8.500602439,Low,68.85291235
2286,34,Male,Belt,Accessories,100,Michigan,L,Pink,Summer,4.6,No,2-Day Shipping,Yes,No,38,PayPal,Every 3 Months,11.92035769,High,113.5336127
2287,67,Male,Socks,Clothing,38,South Dakota,L,Blue,Spring,2.5,No,Store Pickup,Yes,No,35,Venmo,Quarterly,29.28831727,Medium,53.73935188
2288,66,Male,Blouse,Clothing,45,Nebraska,L,Green,Summer,3,No,Store Pickup,Yes,No,6,Debit Card,Annually,13.28367518,Low,51.89334314
2289,28,Male,Jewelry,Accessories,91,California,M,Orange,Fall,3.8,No,Next Day Air,Yes,No,50,PayPal,Weekly,17.05102645,Medium,109.7059989
2290,70,Male,Shorts,Clothing,82,Nevada,M,Orange,Fall,4.1,No,Free Shipping,Yes,No,47,Venmo,Weekly,9.902442818,Medium,91.01245646
2291,37,Male,Boots,Footwear,48,Kansas,L,Magenta,Winter,3.3,No,Standard,Yes,No,23,PayPal,Quarterly,20.26950178,Medium,60.20280955
2292,28,Male,Coat,Outerwear,30,Ohio,M,Indigo,Spring,5,No,2-Day Shipping,Yes,No,13,Credit Card,Quarterly,12.01708039,High,34.09752726
2293,43,Male,T-shirt,Clothing,34,Vermont,S,Beige,Spring,3.8,No,Next Day Air,Yes,No,31,Debit Card,Monthly,10.17481446,Medium,37.85129949
2294,37,Male,Sweater,Clothing,68,Georgia,L,Green,Fall,3.3,No,Express,Yes,No,16,Debit Card,Every 3 Months,17.91431571,Medium,82.84026696
2295,54,Male,Sunglasses,Accessories,95,Maryland,M,Red,Winter,5,No,Express,Yes,No,40,Debit Card,Annually,5.137644979,Medium,100.1450997
2296,50,Male,Hat,Accessories,22,Connecticut,L,Beige,Spring,2.9,No,2-Day Shipping,Yes,No,45,PayPal,Quarterly,5.191600816,High,23.20469514
2297,46,Male,Gloves,Accessories,88,Washington,M,Green,Fall,2.5,No,Next Day Air,Yes,No,50,Venmo,Every 3 Months,10.47672023,Medium,98.29845402
2298,60,Male,Socks,Clothing,83,California,M,Orange,Summer,4.7,No,Standard,Yes,No,1,Bank Transfer,Quarterly,5.918034063,Medium,88.22094561
2299,40,Male,Handbag,Accessories,87,Montana,L,Cyan,Spring,2.9,No,2-Day Shipping,Yes,No,10,Cash,Every 3 Months,7.700643853,Low,94.25851234
2300,64,Male,Coat,Outerwear,57,Idaho,M,Violet,Summer,3.7,No,Store Pickup,Yes,No,48,Credit Card,Every 3 Months,13.47151623,High,65.87426188
2301,18,Male,Coat,Outerwear,88,Pennsylvania,XL,Lavender,Summer,4.4,No,2-Day Shipping,Yes,No,38,Credit Card,Monthly,25.06464199,Medium,117.4345494
