Property_ID,Title,Price_RM,Region,Subarea,Property_Type,Title_Type,Size_sqft,Bedrooms,Bathrooms,Agent_Firm
114536920,SINGLE 1 STY LENGKOK P RAMLEE TERRACE 2662sf GEORGETOWN LANDED ROAD,800000,Penang,Georgetown,1-storey Terraced House,Freehold,2662,2,2,PTR ARCH GROUP
114793663,Flat Bandar Baru Perda Cantik & Mampu Milik di Teluk Kumbar,175000,Penang,Teluk Kumbar,Flat,Freehold,505,2,2,The Roof Realty
114793661,79 Residence Largest 1550sf | 4 Bedrooms | High Floor | Low Density |,538000,Penang,Bukit Mertajam,Condominium,Freehold,1550,4,3,Knight World Realty M Sdn Bhd
114663157,"Victoria height condo at Bukit jambul , Relau",360000,Penang,Bukit Jambul,Condominium,Freehold,900,3,2,Gic properties  sdn bhd
113612528,2 storey terrace house at Balik Pulau,598000,Penang,Balik Pulau,2-storey Terraced House,Freehold,1800,4,3,Gic properties  sdn bhd
114793639,"Double-Storey Corner Terrace House, Bukit Gedung, Bayan Baru, Penang",860000,Penang,Bayan Baru,2-storey Terraced House,Leasehold,2000,5,2,Firdaus & Associates Real Estate Agency
112325462,GROUND FLOOR BAYAN LEPAS Shop Lot 950sf I AVENUE KRYSTAL BAYAN POINT,1750000,Penang,Bayan Lepas,Shop lot,Freehold,950,N/A,N/A,PTR ARCH GROUP
113191074,2 storey semi-detached at kekabu  Batu maung,1150000,Penang,Batu Maung,Semi-Detached House,Freehold,2508,4,4,Gic properties  sdn bhd
113714256,CORNER LOT Pearl Garden Condominium at Sungai Ara Bayan Lepas For Sale,420000,Penang,Sungai Ara,Condominium,Freehold,1200,3,2,ESP PROPERTIES SDN BHD
114793630,Georgetown New Project near Loh Guang Lye Hospital Logan Road Gurney,699000,Penang,Georgetown,New Service Residence,Freehold,550,2,2,Get One Property
114559696,2 Carpark D'Piazza Condominium Bayan Baru Penang,570000,Penang,Bayan Baru,Condominium,Freehold,1300,4,3,Firdaus & Associates Real Estate Agency
110276068,3 Car parks i-santorini tanjung tokong high floor fully furnished,480000,Penang,Tanjong Tokong,Condominium,Leasehold,850,3,2,GIC Properties
112074490,GROUND FLOOR SOUTHBAY PLAZA SHOP LOT 1500sf BATU MAUNG CHEAPEST NOW,1000000,Penang,Batu Maung,Shop lot,Freehold,1500,N/A,N/A,PTR ARCH GROUP
111725051,Commercial Land for sale Facing Jalan Bukit Tambun,13286910,Penang,Bukit Mertajam,Industrial Land,Freehold,2.34,N/A,N/A,Gather Properties SDN BHD
114793284,"The Tamarind @ Tanjung Tokong , Penang.",850000,Penang,Tanjong Tokong,Condominium,Freehold,1047,3,2,Sincere Realty
113795809,Single Storey Semi-D | Tmn Desa Ara Tasik Gelugor Penang |No agent fee,475000,Penang,Tasek Gelugor,Semi-Detached House,Freehold,1173,3,2,GT Nelson Realty Sdn Bhd
114617236,Sea View Condominium | Tower top floor Corner | No agent fee,388000,Penang,Butterworth,Condominium,Freehold,1022,3,2,GT Nelson Realty Sdn Bhd
114252845,"E-Park condo, part seaview, cheaper price furnish 1000sf gelugor",380000,Penang,Gelugor,Condominium,Freehold,1000,3,2,SINCERE REALTY
113413087,Sinar Bukit Dumbar BESTBUY,320000,Penang,Jelutong,Apartment,Freehold,800,3,2,IQI ELITE LEGACY
109821933,Sinar Bukit Dumbar SEAVIEW 1carpark Jelutong Georgetown,320000,Penang,Jelutong,Apartment,Freehold,710,3,2,IQI ELITE LEGACY
107880826,Cheapest🔥Delima Emas Condo Juru New Unit For Sale| Low Downpayment,380000,Penang,Juru,Condominium,Freehold,1257,3,2,IQI Realty Sdn Bhd
114544514,Mutiara Heights 2carparks Jelutong,349000,Penang,Jelutong,Apartment,Leasehold,800,3,2,IQI ELITE LEGACY
113427610,Mutiara Heights Renovated Jelutong,318000,Penang,Jelutong,Apartment,Leasehold,800,3,2,IQI ELITE LEGACY
114793487,1.5 Storey Terrace 1300sqft Happy Valley Ayer Itam,650000,Penang,Ayer Itam,1.5-storey Terraced House,Freehold,1300,3,2,IQI Realty Sdn Bhd
114793220,"D'Piazza Condominium , Bayan Baru , Penang",560000,Penang,Bayan Baru,Condominium,Freehold,1300,3,2,Firdaus & Associates Real Estate Agency
114793191,"2 Storey Terraced at Solok Tebagan, Greenlane Penang. For Sale",1200000,Penang,Greenlane,2-storey Terraced House,Freehold,1587,4,2,Sincere Realty
113690354,TRIPLE 3 STY CLOUD 9 SHOP LOT 3098sf CY CHOY ROAD GEORGETOWN SHOPLOT,3192000,Penang,Georgetown,Shop lot,Freehold,3098,N/A,N/A,PTR ARCH GROUP
113689031,FOUR 4 STY CLOUD 9 SHOP LOT 6915sf CY CHOY ROAD GEORGETOWN SHOPLOT,5880000,Penang,Georgetown,Shop lot,Freehold,6915,N/A,N/A,PTR ARCH GROUP
114233112,BEACON EXECUTIVE SUITE 980sf 2CP KOMTAR VIEW FULLY RENO JELUTONG WORTH,850000,Penang,Georgetown,Service Residence,Freehold,980,2,2,PTR ARCH GROUP
114793271,CORNER !! Commercial Unit at Jalan Tun Dr Awang Bayan Lepas For Sale,500000,Penang,Bayan Lepas,Office space,Freehold,1200,N/A,N/A,ESP PROPERTIES SDN BHD
114139061,SANDILAND CONDO 1338sf 3CP FULLY RENO FURNISH JELUTONG KEY ON HAND,950000,Penang,Jelutong,Condominium,Freehold,1338,3,3,PTR ARCH GROUP
114793283,2 Storey Bungalow @ Permatang Sanctuary Alma Bukit Mertajam for Sale!,960000,Penang,Alma,Bungalow House,Freehold,3767,4,4,IQI Realty Sdn Bhd
114793274,CHEAPEST !! Senzville Condominium at Sungai Ara Bayan Lepas For Sale,530000,Penang,Sungai Ara,Condominium,Freehold,1080,3,2,ESP PROPERTIES SDN BHD
114793273,FURNISH & RENO | Plaza Ivory Condo Gelugor Bukit Gambier USM | NEGO,600000,Penang,Gelugor,Condominium,Freehold,1055,2,2,ESP PROPERTIES SDN BHD
114793482,MALDIVES RESIDENCES Affordable House Near Future LRT Free Agent Fee,428000,Penang,Bayan Lepas,Condominium,Freehold,930,3,2,Private Seller
111963003,[Fully Renovated & Fully Furnished] Taman Sungai Jawi,648000,Penang,Jawi,Semi-Detached House,Freehold,2615,5,3,AFZ Realty Sdn Bhd
114793460,Solaria Residence @ Bayan Lepas,529000,Penang,Bayan Lepas,Condominium,Freehold,1115,4,2,Urban Prestige Properties Sdn Bhd
114793422,Maldives Residences Affordable - Bayan Lepas - Good Deal -No Agent Fee,428000,Penang,Bayan Lepas,New Condominium,Freehold,930,3,2,IQI Realty Sdn Bhd
114793413,Taman Vila Oren Luxury Residence | Fully Renovated & Furnished,1150000,Penang,Bukit Mertajam,3.5-storey Terraced House,Freehold,3725,5,5,IQI Reality Sdn Bhd
114793395,Desa Green Apartment (Jelutong) Penang,310000,Penang,Jelutong,Apartment,Freehold,700,3,2,Sincere Realty
114793134,Batu Kawan GBS Grade A Office near Design Village Anggun Residence FTZ,830000,Penang,Batu Kawan,New Office space,Freehold,1238,N/A,N/A,Get One Property
114793128,"Orchard Ville, Bayan Lepas, Penang",590000,Penang,Bayan Lepas,Condominium,Freehold,1116,3,2,Firdaus & Associates Real Estate Agency
114793171,"For Sale Fully Renovated Taman Sungai Dua Utama, Butterworth",650000,Penang,Sungai Dua,2-storey Terraced House,Freehold,1528,4,3,Firdaus Associates Real Estate Agency
114585048,Prime Location at Pulau Tikus - Terrace corner house,2800000,Penang,Pulau Tikus,2-storey Terraced House,Freehold,4048,4,2,Ez Home Realty
114793346,Plaza Ivory @ Bukit Gambier,498000,Penang,Gelugor,Condominium,Freehold,1022,3,2,Urban Prestige Properties Sdn Bhd
114793344,"Hot Location - Mahkota Impian Condo, Alma, Bukit Mertajam , Furnish",400000,Penang,Bukit Mertajam,Service Residence,Freehold,1100,3,2,LEON REAL ESTATE SDN BHD
114793341,"Ground Floor@Flat At Taman Machang Bubok,Bukit Mertajam/3 rooms",175000,Penang,Bukit Mertajam,Flat,Freehold,581,3,1,LEON REAL ESTATE SDN BHD
114793336,"TAMAN AMAN PUTERA, KEPALA BATAS📍ZERO DEPOSIT ! BOOKING 1k ‼️",498000,Penang,Kepala Batas,2-storey Terraced House,Freehold,1500,4,4,HIT Properties
114793331,"Maldives Residences @ Bayan Lepas , No Need Agency Fee",428000,Penang,Bayan Lepas,Condominium,Freehold,930,3,2,IQI Realty Sdn Bhd
114793330,D'Hazelton Affordable House [ 900sqft &1000sqft ] 2Car Parks @ Farlim,420000,Penang,Paya Terubong,New Apartment,Freehold,900,3,2,IQI Realty Sdn Bhd
97710120,Iconic Skies 1493sf 2 car parks | free Legal | Stamping & Agent Fees,710000,Penang,Relau,Condominium,Freehold,1492,3,2,GIC PROPERTY
98704138,"Iconic Skies Relau |near GT2 | FREE Legal & stamping, Agent Fees",710000,Penang,Relau,Condominium,Freehold,1493,4,3,GIC PROPERTY
112530384,The Regency High Floor Seaview Gurney Drive Georgetown,3200000,Penang,Persiaran Gurney,Condominium,Freehold,4200,5,4,BIG Plus Properties
114612660,GRACE RESIDENCE 1646sf 2CP JELUTONG KOMTAR VIEW HIGH FLOOR WORTHBUY,860000,Penang,Jelutong,Condominium,Freehold,1646,4,3,PTR ARCH GROUP
111393751,2.5 Sty Semi-D @ Song Ban Kheng Bukit Mertajam Taman Bukit For Sale !,910000,Penang,Bukit Mertajam,Semi-Detached House,Freehold,3096,5,3,IQI Realty Sdn Bhd
112283642,Quaywest Duplex 1986sf direct seaview 3carparks under market value,1400000,Penang,Gelugor,Condominium,Freehold,1982,4,4,GIC PROPERTY
86402528,{SEAVIEW} Quaywest residence Duplex2800sf |3 carparks |2 Private lift,1450000,Penang,Gelugor,Condominium,Freehold,2800,4,4,GIC PROPERTY
110758728,QuayWest unblocking seaview 2private lift Queensbay [CHEAPEST],900000,Penang,Gelugor,Condominium,Freehold,1310,3,2,GIC PROPERTY
107478501,"Jalan cantonment , Pulau Tikus , Road side , 10+ carpark",3600000,Penang,Pulau Tikus,Semi-Detached House,Freehold,5000,3,3,Gic group
111970660,Quaywest Direct seaview dual key unit for sales | Queensbay zen6,1000000,Penang,Gelugor,Condominium,Freehold,1818,3,2,GIC PROPERTY
114389444,CHEAPEST ! Lorong Kenari 1900sf 2STY TERRACE FULL RENOVATED Sungai Ara,920000,Penang,Sungai Ara,2-storey Terraced House,Freehold,1900,4,3,GATHER PROPERTIES SDN. BHD.
114695547,3 CAR PARK ! I-Santorini 850sf BASIC FITTING Furnish Tanjung Tokong,489000,Penang,Tanjong Tokong,Condominium,Leasehold,850,3,2,GATHER PROPERTIES SDN. BHD.
114218953,[FOR SALE] 3 Storey Shop (2 Adjoining units)  | Bagan Ajam Near LOTUS,5000000,Penang,Butterworth,Shop lot,Freehold,2600,N/A,N/A,Shijie Property
112125710,IMPERIAL GRANDE 1000sf 2CP FULLY RENO SUNGAI ARA MIDDLE FLOOR CHEAPEST,600000,Penang,Bayan Lepas,Service Residence,Freehold,1000,3,2,PTR ARCH GROUP
114515926,SINGLE 1 STY TERRACE HIJAU JELUTONG LANDED 3346sf TAMAN JALAN CORNER,1300000,Penang,Jelutong,1-storey Terraced House,Freehold,3346,4,3,PTR ARCH GROUP
114614331,Sea View Studio unit | Chain ferry B'worth | No agent Fee,300000,Penang,Butterworth,Condominium,Freehold,670,1,1,GT Nelson Realty Sdn Bhd
114444044,Mutiara Heights 1carpark Fully Renovated,399000,Penang,Jelutong,Apartment,Leasehold,800,3,2,IQI ELITE LEGACY
114524060,Serina Bay 2carparks Renovated,380000,Penang,Jelutong,Condominium,Leasehold,900,3,2,IQI ELITE LEGACY
114571551,Serina Bay,380000,Penang,Jelutong,Condominium,Leasehold,800,3,2,IQI ELITE LEGACY
114286190,Serina Bay 1carpark Seaview,328000,Penang,Jelutong,Condominium,Leasehold,900,3,2,IQI ELITE LEGACY
114219500,[FOR SALE] 3 Storey Shop Office |  Bagan Ajam Facing Main Road,1200000,Penang,Bagan Ajam,Shop lot,Freehold,3035,N/A,N/A,Shijie Property
114792918,1.5 Storey Detached Factory For Sale Sungai Bakap Nafiri Batu Kawan,4050000,Penang,Sungai Bakap,Warehouse / Factory,Freehold,13498,N/A,N/A,The Roof Realty
114792875,Single Storey Semi-D House Rare Landed Home in Prime Tanjung Tokong,1700000,Penang,Tanjong Tokong,Semi-Detached House,Freehold,3200,3,1,IQI REALTY SDN. BHD.
114255174,Taman Cendana Indah Residency 6308sf 2 Storey Bungalow Juru Heights,1380000,Penang,Juru,Bungalow House,Freehold,6308,5,4,ESP Properties Sdn Bhd
114793109,[2 STY] PANTAI JERJAK 2000sf TERRACE TAMAN SRI NIBONG RENOVATED,1000000,Penang,Sungai Nibong,2-storey Terraced House,Freehold,2000,4,2,Property Talk Realty
114793106,Desa Bukit Dumbar With 1 Carpark,300000,Penang,Jelutong,Apartment,Freehold,750,3,2,SINCERE REALTY
113481826,Pangsapuri Limau Manis @ Bukit Mertajam Sale| Renovated | Furnished,195000,Penang,Bukit Mertajam,Flat,Freehold,678,3,2,IQI Realty Sdn Bhd
114212786,Taman Santuari Ridge @ Alma For Sale | Renovated Unit✨,1150000,Penang,Alma,Zero-Lot Bungalow,Freehold,3250,4,3,IQI Realty Sdn Bhd
114633243,Asas Jaya Permatang Tinggi Nice Detached Factory For Sales,2900000,Penang,Permatang Tinggi,Warehouse / Factory,Freehold,6060,N/A,N/A,IQI Realty Sdn Bhd
110203149,"[FOR SALE] 3 Storey Shop Office | Pusat Perniagaan Oren , Bagan Ajam",2450000,Penang,Bagan Ajam,Shop lot,Freehold,3740,N/A,N/A,Shijie Property
114793072,Dual Key Sensasi Utropolis 736sqft @ Batu Kawan for sales,412000,Penang,Batu Kawan,Service Residence,Freehold,726,2,2,PROPERTY TALK REALTY
114793070,Single Storey Bungalow @ Taman Mekarsari Zinnia Bertam for Sale!,600000,Penang,Bertam,Zero-Lot Bungalow,Freehold,3068,3,2,IQI Realty Sdn Bhd
114793063,SUMMER PLACE CONDO 1464sf 3CP FULLY RENO FURNISH JELUTONG SEA VIEW,1200000,Penang,Jelutong,Condominium,Leasehold,1464,4,3,PTR ARCH GROUP
114793062,"Relau Vista, Bayan Lepas, Penang",400000,Penang,Bayan Lepas,Apartment,Freehold,750,3,2,Firdaus & Associates Real Estate Agency
114792843,"2-STY TERRACE 2,500sqft SOLOK SLIM, JELUTONG TAMAN DESA GREEN",1200000,Penang,Jelutong,2-storey Terraced House,Freehold,2500,4,3,Properties
113689665,Idaman Selasih sungai Ara for sales,288000,Penang,Bayan Lepas,Apartment,Leasehold,676,3,2,Dream House Properties
111342004,Pearl Residence Semi-D Simpang Ampat Tasek Villa Garden Aster Raintree,755000,Penang,Simpang Ampat,Semi-Detached House,Freehold,2064,5,3,ESP Properties Sdn Bhd
113024866,Pearl Villa Mutiara Indah Bungalow Tasek Simpang Ampat Garden Raintree,1350000,Penang,Simpang Ampat,Bungalow House,Freehold,5983,5,4,ESP Properties Sdn Bhd
111006124,CORNER Villa Raintree Park 2800sf Semi-D Simpang Ampat Pearl Tasek,890000,Penang,Simpang Ampat,Semi-Detached House,Freehold,2800,4,3,ESP Properties Sdn Bhd
106036430,Taman Cendana Villa 2 Storey Bungalow Corner Unit Juru 5509sf Partial,1150000,Penang,Juru,Bungalow House,Freehold,3060,5,3,ESP Properties Sdn Bhd
113724716,Taman Utama | Minden Apartment | Gelugor Penang,200000,Penang,Gelugor,Apartment,Freehold,550,2,1,HIT PROPERTIES SB
114752512,Queens Residences Q1 @ Queens Waterfront Bayan Lepas Penang For Sale,1100000,Penang,Bayan Lepas,Condominium,Freehold,1100,2,2,IQI Realty Sdn Bhd
114611908,Tanjung Court 1carpark Farlim,265000,Penang,Ayer Itam,Apartment,Leasehold,800,3,2,IQI ELITE LEGACY
114792816,[ Big CarPorch ] Single Storey Sale Taman Iping House Batu Maung FTZ,625000,Penang,Batu Maung,1-storey Terraced House,Freehold,1500,3,2,Gather Properties
111120149,[ 2 Car Park CHEAPEST ]  The OASIS at Gelugor USM RENOVATED GREAT DEAL,490000,Penang,Gelugor,Condominium,Leasehold,1047,3,2,Knight World Realty
114522381,Tanjung Court 1carpark,400000,Penang,Ayer Itam,Apartment,Leasehold,800,3,2,IQI ELITE LEGACY
114792812,CENTRAL PARK CONDO 2600sf 2CP RENO HIGH FLOOR JELUTONG TOWN VIEW WORTH,1380000,Penang,Greenlane,Condominium,Freehold,2600,4,5,PTR ARCH GROUP
114792809,"Taman Merak Jaya, Simpang Ampat, Pulau Pinang",300000,Penang,Simpang Ampat,1-storey Terraced House,Freehold,1200,3,1,DIAMOND REALTY 
111866323,Sri Ivory 1carpark,260000,Penang,Ayer Itam,Apartment,Leasehold,700,3,2,IQI ELITE LEGACY
111587293,CENTRAL PARK PENTHOUSE CONDO 5113SF 5CP Reno JELUTONG TOWN SEA VIEW,2330000,Penang,Greenlane,Condominium,Freehold,5113,5,7,PTR ARCH GROUP
114792795,Lorong Slim 2 Stry Terrace House off Jalan Free School Jelutong,1300000,Penang,Jelutong,2-storey Terraced House,Freehold,2500,5,3,BIG Plus Properties
114792776,CENTRAL PARK CONDO 2600sf 3CP ORIGINAL UNIT JELUTONG TOWN VIEW WORTH,1400000,Penang,Greenlane,Condominium,Freehold,2600,4,5,PTR ARCH GROUP
113793285,Bliss Place Apartment | Butterworth | For Sale,360000,Penang,Butterworth,Apartment,Freehold,916,3,2,A-Plus Property Consultants
111803690,Asia Heights BESTBUY Perfectly Renovated,318000,Penang,Ayer Itam,Condominium,Freehold,838,3,2,IQI ELITE LEGACY
114187430,1 Sty Semi D House For Sales at Tmn Bukit Minyak Good Condition,420000,Penang,Bukit Mertajam,Semi-Detached House,Freehold,1851,3,2,IQI Realty Sdn Bhd
114792585,"大山脚 Corner Lot双层排屋角头间|Permatang Rawa,Taman Riang",770000,Penang,Bukit Mertajam,2-storey Terraced House,Freehold,3466,4,3,IQI REALTY SDN BHD
114078334,Below market price sinaran batu kawan 2 car park direct to the unit,470000,Penang,Batu Kawan,Service Residence,Leasehold,883,3,2,Get One Consultancy
114234206,[RARE] 1.98m 3 Storey Semi D with compound @ Minden Heights Gelugor,1980000,Penang,Minden Heights,Semi-Detached House,Freehold,3180,6,5,Gather Properties Sdn Bhd
113390393,"Newly Completed!!! Codrington Residence, 1288sqft, Partially Renovated",1600000,Penang,Pulau Tikus,Condominium,Freehold,1288,3,2,IQI Realty Sdn Bhd
114792734,[2 STY] SUNGAI DUA 2200sf TERRACE TAMAN PEKAKA GELUGOR EXTENDED,1000000,Penang,Sungai Dua,2-storey Terraced House,Freehold,2000,4,3,Property Talk Realty
114173685,Taman Pekaka Block 31 Apartment For Sale Worth Buy,340000,Penang,Gelugor,Apartment,Freehold,850,3,2,Negotiator
114792710,Imperial grande brand new 3cp brand new,580000,Penang,Bayan Lepas,Service Residence,Freehold,1000,3,2,Chin HousingRealty
113882354,AIR ITAM RIFLE COURT Apt 1453sf 3R+1Bedrooms FULLY RENOVATED P/Furn.,482000,Penang,Jelutong,Apartment,Freehold,1453,3,2,Inland Housing
114792697,"10.38 Acres Detached Factory For Sale Nibong Tebal, Sungai Jawi",60000000,Penang,Nibong Tebal,Warehouse / Factory,Freehold,452153,N/A,N/A,The Roof Realty
113728872,CORNER Unit 2 Storey Light Industry Factory EXTENDED BU 5000sqft,3500000,Penang,Batu Maung,Warehouse / Factory,Freehold,5000,N/A,N/A,ESP Properties
114792679,tanah kebun balik pulau,2000000,Penang,Balik Pulau,Agricultural Land,Freehold,1.6,N/A,N/A,utara property
114792677,Scots Pavilion Renovated Unit Strategic Central Location near GH,1200000,Penang,Georgetown,Condominium,Freehold,1400,3,2,IQI REALTY SDN. BHD.
105756471,3 Carparks Rare Boulevard Fully renovated 1087sf at Ayer Itam,580000,Penang,Ayer Itam,Condominium,Freehold,1087,3,2,BIG PLUS properties
114203758,"Flat at Taman Bakap Indah, Sungai Jawi",85000,Penang,Sungai Jawi,Flat,Freehold,600,3,1,Shijie Property E31941
113689201,"(SALE) Rumah Pangsa Jalan Mohd Saad, Butterworth, Raja Uda",110000,Penang,Butterworth,Flat,Leasehold,650,2,1,Shijie Property E31941
114792574,"Light Industrial 1.5 storey FOR SALE @ Sungai Pinang, Jelutong",1600000,Penang,Sungai Pinang,Warehouse / Factory,Leasehold,1600,N/A,N/A,The Roof Realty Sdn Bhd
114792434,Taman Senangan|Loteng|Renovated|SJKP|Full Loan|Below Market Price,450000,Penang,Butterworth,1-storey Terraced House,Freehold,1615,4,2,AFZ Realty Sdn. Bhd.
114792422,All Seasons Park Summer neat Starbucks worth in market,438000,Penang,Ayer Itam,Condominium,Freehold,856,3,2,Gather Properties Sdn Bhd
114792557,Jln Cheong Fatt Tze 2 Stry Shophouse Georgetown Carnarvon Pintal Tali,1600000,Penang,Georgetown,Shop lot,Freehold,2000,N/A,N/A,BIG Plus Properties
110656246,Sri Ivory with 1 carpark near Impian Plaza,240000,Penang,Ayer Itam,Apartment,Leasehold,708,3,2,IQI ELITE LEGACY
114792555,Jalan Kebun Bunga 2 Storey Bungalow Waterfall Pulau Tikus Jesselton,5000000,Penang,Pulau Tikus,Bungalow House,Freehold,8500,5,4,BIG Plus Properties
114242971,1 Storey Semi-D at Sungai Emas near Mcdonald Batu Ferringgi.,788000,Penang,Batu Ferringhi,Semi-Detached House,Freehold,2200,3,2,Gather Properties SDN BHD
114242758,2 Storey Semi-D Corner 📍Residensi Villa Mutiara  🍀Simpang Ampat,768000,Penang,Simpang Ampat,Semi-Detached House,Freehold,3080,4,3,Gather Properties SDN BHD
114792535,Iconic Regency Service Residence Walking Distance to LRT Station,700000,Penang,Sungai Nibong,Service Residence,Freehold,700,2,2,IQI REALTY SDN. BHD.
114683027,I Santorini furnished renovated 2cp,460000,Penang,Tanjong Tokong,Condominium,Leasehold,850,3,2,Chin HousingRealty
112660367,3 Storey Shop lot at Bkt Mertajam Sunway Wellesley precinct 2 for sale,2500000,Penang,Bukit Mertajam,Shop lot,Freehold,1730,N/A,N/A,IQI Realty Sdn Bhd
114792520,Lorong Kinta Georgetown 2-Storey Shoplot near Komtar convert Commerial,2200000,Penang,Georgetown,Shop lot,Freehold,2859,N/A,N/A,Get One Property
114792511,"Double Storey Terrace @ Residensi Harmoni,Bukit Mertajam",898000,Penang,Bukit Mertajam,2-storey Terraced House,Freehold,1194,4,4,LEON REAL ESTATE
114555124,【Elit Heights Penthouse】2400sqft 4room WELL MAINTAIN Windy Bridge View,1200000,Penang,Bayan Lepas,Condominium,Freehold,2400,4,4,ESP PROPERTIES SDN BHD
112218473,ZONING INDUSTRIAL LAND Sungai Bakap Penang FOR SALE,49560960,Penang,Sungai Bakap,Industrial Land,Freehold,9.48,N/A,N/A,Tech Realtors Properties Sdn Bhd
114792394,i-Santorini Tanjung Tokong Furnished Well Maintained Good Rental Yield,560000,Penang,Tanjong Tokong,Condominium,Leasehold,850,3,2,IQI REALTY SDN. BHD.
114792393,New 2 Storey Terrace House Taman Damai Harmoni Bukit Mertajam,900000,Penang,Bukit Mertajam,2-storey Terraced House,Freehold,1760,4,4,GIC Properties
114792375,[GATED GUARDED] 3 STY Setia Green Renovated Sungai Ara Bayan Lepas,1250000,Penang,Bayan Lepas,3-storey Terraced House,Freehold,2785,5,4,Gather Properties
114792497,Single Storey Shop Lot Chai Leng Park,650000,Penang,Butterworth,Shop lot,Freehold,1600,N/A,N/A,IQI Realty Sdn. Bhd
110684251,[SEMI D] 2 STOREY TERRACE TAMAN SRI NIBONG LANDED PANTAI JERJAK 2730sf,1690000,Penang,Sungai Nibong,Semi-Detached House,Freehold,2730,4,3,Property Talk Realty Sdn Bhd
105503828,EXCLUSIVE SA65 Taman Perdana Triple Storey Semi D Simpang Ampat Nice,1000000,Penang,Simpang Ampat,Semi-Detached House,Freehold,3767,5,4,ESP Properties Sdn Bhd
110252652,Amansara South 2 Storey Terrace Bandar Setia Fontaines Kepala Batas,508000,Penang,Kepala Batas,2-storey Terraced House,Freehold,1835,4,3,ESP Properties Sdn Bhd
113839297,Majestic Heights 700sft Taman Terubong Indah,160000,Penang,Ayer Itam,Flat,Freehold,700,3,2,IQI ELITE LEGACY
114571252,Majestic Heights,150000,Penang,Ayer Itam,Flat,Freehold,700,3,2,IQI ELITE LEGACY
114571231,Majestic Heights Bestbuy,170000,Penang,Ayer Itam,Flat,Freehold,700,3,2,IQI ELITE LEGACY
114792476,3cps 1973sf Corner City View Sunshine Residence Farlim Ayer Itam,1050000,Penang,Ayer Itam,Service Residence,Leasehold,1973,4,3,Get One Property
114754278,"DS Terrace House 20x60(4R3B) Permatang Tinggi, Pg for Sale",550000,Penang,Permatang Tinggi,2-storey Terraced House,Freehold,1700,4,3,Private Seller
114754281,Pangsapuri Lembah indah ,210000,Penang,Simpang Ampat,Apartment,Freehold,800,3,2,Private Seller
114754953,"Pangsapuri Sri mekar 2, Butterworth, Penang, Apartment",295000,Penang,Butterworth,Apartment,Freehold,1030,2,2,Private Seller
114759641,Pangsapuri Nusa Indah,200000,Penang,Bukit Mertajam,Apartment,Freehold,901,3,2,Private Seller
113737240,Rumah Double Storey Garden House Bertam Mekarsari Anggun,670000,Penang,Bertam,Terraced House,Freehold,2300,4,3,Private Seller
114624814,Direct Owner| Taman Batu Bukit  |Parking Lot Fully Renovated Apartment,220000,Penang,Tanjong Tokong,Apartment,Freehold,560,2,1,Private Seller
114580673,Corner Terrace House,1300000,Penang,Jelutong,Terraced House,Freehold,3376,4,3,Private Seller
114754859,House for sell,400000,Penang,Bayan Baru,Condominium,Leasehold,900,3,2,Private Seller
114444720,House for Sales,330000,Penang,Juru,Condominium,Freehold,1257,3,2,Private Seller
114421458,Direct Owner Clover condo private lift 3 car park,685000,Penang,Sungai Ara,Condominium,Freehold,1598,3,3,Private Seller
114754447,Residensi pauh permai permatang pauh ,360000,Penang,Permatang Pauh,Apartment,Freehold,900,3,2,Private Seller
114760213,Rumah Kluster 2 Tingkat untuk dijual!,265000,Penang,Kepala Batas,Cluster House,Freehold,818,3,2,Private Seller
114792464,Detached Bonded Warehouse For Sale Prai Industrial Area,35000000,Penang,Perai,Warehouse / Factory,Leasehold,157645,N/A,N/A,The Roof Realty
114761401,Setia Fontaines Nusa Cinta Kepala Batas ,530000,Penang,Kepala Batas,Semi-Detached House,Freehold,1680,3,2,Private Seller
113793752,Office pejabat fully furnished Juru,320000,Penang,Juru,Shop lot,Freehold,700,N/A,N/A,Private Seller
114471999,Bungalow Land Size/Brand New Semi-D/Desa Impian 2/Alma.,1138000,Penang,Alma,Semi-Detached House,Freehold,4320,4,4,Private Seller
114754888,Kondominium Mutiara Bandar Perda,235000,Penang,Bukit Mertajam,Condominium,Freehold,700,3,2,Private Seller
114759095,"Havana | Airport View |2 Cp sbs at Level 1A | Near Airport, Gbs, Ftz",560000,Penang,Bayan Lepas,Condominium,Freehold,900,3,2,Private Seller
114754905,One Foresta Condominium Bayan Lepas,395000,Penang,Bayan Lepas,Condominium,Freehold,900,3,2,Private Seller
114008810,Taman Amansara South Setia Fontaines - Corner Lot,550000,Penang,Butterworth,Terraced House,Freehold,2240,3,2,Private Seller
114514252,FOR SALE – Single Storey Terrace @ Taman Sri Rambai,300000,Penang,Bukit Mertajam,1-storey Terraced House,Freehold,1400,3,2,Private Seller
114254628,DESA PINANG II KARPAL SINGH DRIVE 2-rooms carpark with access card,188000,Penang,Jelutong,Apartment,Leasehold,550,2,2,Inland Housing
114548266,Shineville Park 1650sqft 2 Carparks TOWNVIEW Farlim Ayer Itam,590000,Penang,Ayer Itam,Condominium,Freehold,1650,4,2,IQI Realty Sdn Bhd
114360442,WORTH DEAL ! Queens Waterfront 1400sf FULLY FURNISHED Direct Seaview,2000000,Penang,Bayan Lepas,Condominium,Freehold,1400,3,2,GATHER PROPERTIES SDN. BHD.
