"Gender","Category","Location","Size","Season","Subscription Status","Shipping Type","Discount Applied","Promo Code Used","Payment Method","Frequency of Purchases","Customer Income Level","Age","Item Purchased","Purchase Amount (USD)","Color","Review Rating","Previous Purchases","Discount Percentage","Item Price"
0.0,3.0,33.0,2.0,0.0,1.0,1.0,0.0,1.0,5.0,2.0,0.0,"Adult","Sunglasses",75.59,"Red",5.0,40,5.137644979,70.45
0.0,3.0,39.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,2.0,"Adult","Hat",63.03,"Beige",2.9,45,5.191600816,61.76
0.0,3.0,47.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,"Adult","Gloves",57.13,"Green",2.5,50,10.47672023,55.4
0.0,0.0,18.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,3.0,0.0,"Adult","Socks",80.45,"Orange",4.7,1,5.918034063,75.57
0.0,3.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,"Adult","Handbag",78.86,"Cyan",2.9,10,7.700643853,77.07
0.0,2.0,37.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,6.0,2.0,"Senior","Coat",134.59,"Violet",3.7,48,13.47151623,131.07
0.0,2.0,38.0,3.0,2.0,1.0,3.0,0.0,1.0,2.0,5.0,0.0,"Teen","Coat",96.76,"Lavender",4.4,38,25.06464199,89.73
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,2.0,1.0,"Adult","Pants",143.32,"Turquoise",2.9,21,19.30121608,138.2
0.0,3.0,6.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,5.0,2.0,"Adult","Belt",84.58,"Pink",3.6,38,17.81669315,77.62
0.0,3.0,32.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,"Adult","Sunglasses",87.73,"Beige",4.8,31,12.33722058,86.15
0.0,0.0,7.0,0.0,0.0,1.0,2.0,0.0,1.0,5.0,0.0,2.0,"Young Adult","Hoodie",149.75,"Silver",4.7,9,28.29384299,144.32
0.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,"Senior","Handbag",40.78,"Gold",2.6,47,14.92537603,40.53
0.0,3.0,20.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,"Young Adult","Gloves",54.34,"Silver",3.4,8,7.17731917,53.76
0.0,0.0,9.0,0.0,3.0,1.0,2.0,0.0,1.0,5.0,2.0,2.0,"Young Adult","Skirt",53.97,"Green",3.5,30,20.4266629,52.31
0.0,3.0,25.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,0.0,"Adult","Sunglasses",90.04,"Teal",3.4,22,7.845959837,82.79
0.0,0.0,39.0,1.0,3.0,1.0,1.0,0.0,1.0,4.0,3.0,0.0,"Senior","Dress",64.41,"Gold",5.0,3,13.63057857,59.32
0.0,3.0,41.0,2.0,1.0,1.0,2.0,0.0,1.0,3.0,5.0,0.0,"Young Adult","Gloves",93.81,"Cyan",4.6,15,17.68529847,87.15
0.0,1.0,6.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0,6.0,0.0,"Young Adult","Sneakers",58.73,"Gold",4.8,10,26.85556312,54.94
0.0,0.0,34.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,6.0,1.0,"Young Adult","T-shirt",152.6,"Violet",3.7,19,17.33866451,142.85
0.0,0.0,42.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,"Senior","Dress",66.27,"Black",4.7,36,22.55646915,63.11
0.0,3.0,41.0,3.0,0.0,1.0,1.0,0.0,1.0,4.0,6.0,2.0,"Adult","Handbag",71.59,"Brown",4.4,12,29.82042097,68.12
0.0,0.0,34.0,2.0,0.0,1.0,1.0,0.0,1.0,5.0,3.0,0.0,"Senior","Socks",36.7,"Indigo",3.5,49,8.287227997,35.59
0.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,2.0,0.0,"Young Adult","Sneakers",180.74,"Yellow",3.8,7,11.86828814,166.41
0.0,2.0,32.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,5.0,2.0,"Adult","Jacket",84.84,"Purple",4.7,28,14.86440189,77.46
0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,"Senior","Hoodie",66.9,"White",3.1,30,15.54570446,62.75
0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,5.0,0.0,"Adult","Sandals",170.62,"Turquoise",5.0,29,15.27552688,157.81
0.0,1.0,35.0,2.0,1.0,1.0,1.0,0.0,1.0,5.0,6.0,0.0,"Young Adult","Shoes",196.75,"Olive",3.7,9,27.69027506,190.78
0.0,1.0,24.0,2.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,"Adult","Sandals",178.26,"Beige",3.0,27,22.85081611,175.95
0.0,2.0,39.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"Adult","Coat",205.18,"Lavender",4.5,21,20.19763035,191.01
0.0,3.0,33.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,"Young Adult","Gloves",72.79,"White",4.7,36,12.73431795,71.0
0.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,2.0,2.0,"Adult","Coat",228.4,"Brown",3.5,19,25.59475961,224.61
0.0,1.0,14.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"Adult","Boots",41.92,"Charcoal",4.4,47,28.87651279,39.12
0.0,0.0,19.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0,"Senior","Skirt",88.76,"Maroon",2.6,38,25.52995706,81.81
0.0,0.0,15.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,"Young Adult","Skirt",71.02,"Red",4.2,22,5.03912763,69.84
0.0,0.0,25.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,"Adult","Pants",135.8,"Maroon",2.6,29,20.91003425,128.74
0.0,3.0,43.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,2.0,"Adult","Hat",28.97,"Teal",4.8,42,6.278384536,27.03
0.0,3.0,28.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,6.0,1.0,"Adult","Backpack",59.38,"Orange",2.9,47,11.44018051,56.0
0.0,3.0,26.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,"Senior","Scarf",55.75,"Olive",4.3,10,6.488117509,51.48
0.0,3.0,36.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,"Adult","Scarf",90.67,"Olive",2.6,10,20.09488632,84.66
0.0,0.0,23.0,2.0,1.0,1.0,2.0,0.0,1.0,3.0,6.0,2.0,"Young Adult","Shirt",36.53,"Beige",3.8,1,22.16474784,33.7
0.0,1.0,23.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,5.0,1.0,"Adult","Boots",154.11,"Green",4.2,7,7.862190952,144.07
0.0,2.0,37.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,"Young Adult","Coat",133.38,"Black",3.9,10,14.59597208,122.6
0.0,3.0,18.0,2.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,"Young Adult","Belt",76.13,"Green",3.1,11,16.40591272,75.28
0.0,1.0,25.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,"Adult","Boots",108.13,"Violet",3.6,5,14.22632554,99.32
0.0,1.0,42.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,"Senior","Sneakers",41.68,"Silver",4.0,21,8.025625012,38.02
0.0,0.0,26.0,0.0,1.0,1.0,3.0,0.0,1.0,4.0,3.0,0.0,"Young Adult","Shirt",115.13,"Maroon",3.4,24,15.47369475,108.29
0.0,0.0,12.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,"Senior","Blouse",56.55,"Cyan",2.6,37,23.7794512,55.17
0.0,2.0,39.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,6.0,1.0,"Adult","Jacket",245.52,"Teal",4.5,22,6.775191613,238.41
0.0,0.0,30.0,2.0,3.0,1.0,3.0,0.0,1.0,5.0,0.0,0.0,"Young Adult","Skirt",125.57,"Olive",4.9,16,7.004500352,120.82
0.0,0.0,33.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,5.0,1.0,"Adult","Socks",38.14,"Red",4.4,44,13.8692823,38.1
0.0,1.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,2.0,"Young Adult","Sandals",134.48,"Lavender",3.5,14,28.54314279,122.52
0.0,0.0,14.0,1.0,0.0,1.0,2.0,0.0,1.0,4.0,6.0,1.0,"Young Adult","T-shirt",70.42,"Orange",3.3,23,21.71431617,67.99
0.0,2.0,35.0,0.0,0.0,1.0,3.0,0.0,1.0,5.0,0.0,2.0,"Young Adult","Jacket",125.0,"Brown",3.1,46,21.96674892,118.82
0.0,3.0,18.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,6.0,1.0,"Adult","Belt",54.03,"Gray",4.2,46,14.04799977,49.66
0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,6.0,0.0,"Adult","Shoes",121.83,"Orange",4.9,16,19.84151978,115.94
0.0,0.0,14.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,6.0,2.0,"Senior","Blouse",41.72,"Orange",3.9,40,5.253279601,37.99
0.0,1.0,11.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,"Adult","Shoes",73.03,"Turquoise",4.2,21,20.90240116,72.5
0.0,0.0,13.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,2.0,"Adult","Sweater",112.53,"Cyan",4.9,25,27.83217369,106.21
0.0,1.0,43.0,2.0,3.0,1.0,0.0,0.0,1.0,4.0,3.0,1.0,"Senior","Boots",104.82,"Yellow",2.8,25,20.31433671,100.57
0.0,3.0,6.0,2.0,3.0,1.0,0.0,0.0,1.0,5.0,6.0,1.0,"Adult","Handbag",82.23,"White",4.1,25,26.84246484,80.66
0.0,0.0,48.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,"Adult","Blouse",134.85,"Blue",4.8,27,23.09932639,126.63
0.0,0.0,30.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,2.0,"Young Adult","Skirt",77.88,"Purple",4.1,12,8.01396041,74.47
0.0,3.0,6.0,2.0,2.0,1.0,0.0,0.0,1.0,5.0,3.0,2.0,"Adult","Backpack",35.59,"Gray",3.0,27,27.56133268,33.1
0.0,0.0,49.0,0.0,3.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,"Adult","Shirt",89.45,"Cyan",4.2,40,6.661096109,86.67
0.0,0.0,21.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,"Adult","Sweater",107.19,"Pink",3.8,38,18.34918681,97.49
0.0,3.0,38.0,1.0,1.0,1.0,3.0,0.0,1.0,4.0,6.0,0.0,"Young Adult","Scarf",53.7,"Gold",3.3,44,8.553428095,49.17
0.0,3.0,14.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,"Adult","Handbag",41.28,"Silver",4.7,27,5.292665268,41.05
0.0,3.0,15.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,6.0,1.0,"Adult","Scarf",29.57,"Gray",4.3,30,15.5508565,28.38
0.0,0.0,41.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,"Young Adult","Jeans",48.55,"Brown",2.7,24,12.37601769,48.55
0.0,0.0,38.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,"Adult","Socks",150.68,"Pink",4.2,38,17.15001234,138.95
0.0,3.0,16.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,"Senior","Sunglasses",78.1,"Maroon",4.2,4,19.42999717,76.81
0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,"Adult","Sneakers",50.8,"Peach",2.5,32,6.093476808,50.46
0.0,1.0,35.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,"Young Adult","Shoes",167.3,"Brown",3.6,32,8.075082378,153.08
0.0,0.0,25.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,"Senior","Socks",76.87,"Green",3.4,28,18.96605991,75.97
0.0,3.0,32.0,2.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,1.0,"Young Adult","Sunglasses",58.07,"Lavender",3.3,6,13.57918383,56.12
0.0,0.0,34.0,2.0,0.0,1.0,3.0,0.0,1.0,3.0,5.0,0.0,"Young Adult","Sweater",73.0,"Cyan",4.6,24,23.22933719,68.73
0.0,1.0,29.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,"Adult","Shoes",153.87,"Black",3.9,38,21.30729121,152.18
0.0,0.0,27.0,2.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,1.0,"Senior","Socks",27.08,"Charcoal",3.7,28,26.14010907,24.63
0.0,1.0,15.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,"Adult","Boots",69.94,"Silver",3.1,9,22.31232067,69.56
0.0,0.0,49.0,2.0,1.0,1.0,0.0,0.0,1.0,5.0,6.0,2.0,"Adult","Hoodie",44.86,"Gray",4.9,21,15.74827693,44.68
0.0,3.0,47.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,5.0,2.0,"Senior","Gloves",48.89,"Peach",4.7,31,21.82416556,45.26
0.0,3.0,41.0,0.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,"Adult","Backpack",42.52,"Peach",2.9,18,11.88452936,40.71
0.0,3.0,30.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"Young Adult","Gloves",74.41,"Cyan",4.1,5,12.65783747,70.8
0.0,0.0,45.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,"Adult","Blouse",143.42,"Magenta",4.0,22,24.724629,131.99
0.0,3.0,13.0,0.0,2.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,"Young Adult","Scarf",11.74,"Teal",2.7,37,16.16048791,10.89
0.0,3.0,45.0,2.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,2.0,"Adult","Hat",56.56,"Peach",4.0,22,24.95950851,51.47
0.0,3.0,38.0,2.0,3.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,"Adult","Scarf",58.77,"Black",2.5,36,25.56055934,53.49
0.0,1.0,48.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,"Senior","Sandals",162.21,"Teal",4.5,23,26.43905844,158.28
0.0,0.0,18.0,2.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,"Adult","Sweater",98.92,"Turquoise",3.9,44,27.9158809,89.99
0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,"Adult","Backpack",88.03,"Gold",4.9,25,15.77463051,87.18
0.0,0.0,15.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,"Young Adult","Blouse",115.69,"Green",3.3,40,12.97167046,111.83
0.0,3.0,19.0,2.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,"Adult","Scarf",11.06,"Brown",3.8,12,19.55496866,10.63
0.0,0.0,26.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,"Young Adult","Socks",54.65,"Blue",2.9,14,14.27931059,50.52
0.0,3.0,30.0,2.0,2.0,1.0,1.0,0.0,1.0,5.0,5.0,1.0,"Adult","Hat",43.7,"Gold",4.0,14,20.02685417,40.36
0.0,0.0,15.0,2.0,3.0,1.0,4.0,0.0,1.0,5.0,2.0,1.0,"Young Adult","Dress",20.7,"Peach",4.1,10,22.63964657,20.08
0.0,2.0,23.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,6.0,1.0,"Young Adult","Coat",100.53,"Violet",3.1,17,22.21012546,98.23
0.0,0.0,28.0,3.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,"Senior","Shirt",29.4,"Yellow",4.6,24,14.36382218,28.86
0.0,0.0,49.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,1.0,"Adult","Shirt",94.91,"Black",4.6,31,9.171505042,92.22
0.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,"Adult","Jeans",77.06,"Silver",2.6,36,15.76323346,74.26
0.0,0.0,7.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,6.0,1.0,"Adult","Socks",145.99,"Brown",5.0,38,8.564853602,133.87
0.0,1.0,39.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,"Adult","Sandals",117.56,"Peach",2.9,23,27.25242588,113.8
0.0,0.0,39.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,0.0,"Senior","Blouse",37.11,"Cyan",3.5,47,13.64693652,33.88
0.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,"Adult","Shirt",28.66,"Olive",3.7,20,8.861493681,27.83
0.0,3.0,8.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,"Adult","Sunglasses",38.01,"Black",2.9,41,5.636193998,36.83
0.0,2.0,20.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,2.0,"Senior","Jacket",89.35,"Orange",4.3,44,21.14555966,82.86
0.0,0.0,13.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,"Adult","Dress",38.21,"Beige",3.2,31,20.92255794,35.92
0.0,3.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,"Adult","Sunglasses",21.3,"Peach",4.2,11,13.51510416,21.15
0.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,2.0,"Adult","Boots",188.11,"Pink",4.2,25,6.792797221,184.6
0.0,3.0,40.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"Adult","Scarf",88.48,"Brown",3.8,31,15.24072237,83.91
0.0,0.0,9.0,2.0,3.0,1.0,0.0,0.0,1.0,5.0,1.0,2.0,"Senior","Shorts",33.0,"Magenta",4.4,40,12.78043738,30.12
0.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,4.0,1.0,"Young Adult","Shorts",56.58,"Cyan",3.1,23,21.92801599,52.1
0.0,0.0,18.0,3.0,3.0,1.0,1.0,0.0,1.0,5.0,3.0,0.0,"Senior","Jeans",45.53,"Silver",5.0,5,20.14448124,41.95
0.0,3.0,18.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,"Adult","Scarf",11.76,"Indigo",4.7,26,14.1148432,11.19
0.0,0.0,26.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,"Adult","Shorts",131.25,"Beige",3.0,11,10.44731386,120.03
0.0,1.0,11.0,3.0,3.0,1.0,1.0,0.0,1.0,5.0,6.0,2.0,"Young Adult","Sneakers",199.69,"Black",4.2,44,29.70089915,184.56
0.0,3.0,47.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,2.0,"Young Adult","Jewelry",91.73,"Yellow",3.0,47,16.35004053,89.94
0.0,1.0,48.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,5.0,2.0,"Adult","Shoes",80.57,"Maroon",3.7,46,22.20685589,78.31
0.0,0.0,41.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,"Adult","Hoodie",71.73,"Cyan",2.7,35,8.513824189,69.02
0.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,4.0,2.0,"Adult","Jacket",161.45,"Pink",4.3,8,17.13974249,158.91
0.0,0.0,38.0,3.0,3.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,"Senior","Shorts",111.7,"Violet",2.7,30,5.688417997,109.86
0.0,0.0,41.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,4.0,0.0,"Young Adult","Socks",63.38,"Lavender",3.7,14,17.63637795,60.34
0.0,2.0,11.0,3.0,3.0,1.0,3.0,0.0,1.0,4.0,1.0,0.0,"Young Adult","Coat",224.76,"Lavender",4.3,30,29.10043518,209.29
0.0,1.0,43.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,6.0,1.0,"Adult","Sandals",141.92,"Black",4.0,26,14.60516782,139.74
0.0,3.0,29.0,2.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,"Young Adult","Backpack",59.75,"Olive",3.3,32,5.974900314,59.23
0.0,0.0,49.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,"Young Adult","Pants",71.91,"Indigo",4.0,47,5.773894773,69.06
0.0,0.0,17.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,6.0,0.0,"Young Adult","Sweater",25.87,"Blue",2.7,11,14.699669,25.18
0.0,2.0,17.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,"Adult","Jacket",264.12,"Green",4.2,28,9.000623412,241.13
0.0,1.0,46.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,6.0,1.0,"Adult","Sneakers",90.28,"Pink",4.6,2,5.583802408,89.9
0.0,3.0,42.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,"Young Adult","Jewelry",27.14,"Peach",4.8,45,23.90534035,26.12
0.0,3.0,8.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,6.0,2.0,"Adult","Backpack",96.65,"Purple",2.8,7,16.46307522,95.3
0.0,3.0,12.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,"Adult","Jewelry",79.57,"Peach",4.5,28,12.2311193,78.72
0.0,1.0,25.0,1.0,2.0,1.0,1.0,0.0,1.0,4.0,3.0,1.0,"Adult","Shoes",204.32,"Olive",3.0,34,27.50207958,196.81
0.0,2.0,20.0,2.0,3.0,1.0,0.0,0.0,1.0,5.0,6.0,2.0,"Senior","Jacket",212.07,"Olive",4.6,26,7.903474005,205.05
0.0,2.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,"Young Adult","Jacket",178.9,"Purple",3.3,45,28.89797072,175.53
0.0,0.0,37.0,2.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,1.0,"Senior","T-shirt",42.64,"Violet",4.4,34,12.84916793,38.98
0.0,1.0,41.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,"Adult","Sneakers",202.51,"Maroon",4.4,47,27.21009181,186.0
0.0,2.0,25.0,3.0,2.0,1.0,3.0,0.0,1.0,1.0,3.0,2.0,"Young Adult","Jacket",189.24,"White",4.3,42,20.07357191,175.09
0.0,0.0,15.0,1.0,3.0,1.0,2.0,0.0,1.0,4.0,6.0,0.0,"Young Adult","Hoodie",29.94,"Olive",3.4,27,25.66768399,28.97
0.0,2.0,11.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,"Adult","Jacket",119.91,"Peach",2.8,43,29.60032908,112.74
0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,"Adult","T-shirt",67.26,"Blue",3.4,16,12.21013595,66.27
0.0,3.0,40.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,"Adult","Gloves",68.87,"Brown",5.0,40,29.02838714,63.68
0.0,1.0,11.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,"Young Adult","Sneakers",96.22,"Black",4.5,29,14.73704737,94.96
0.0,0.0,39.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,"Adult","T-shirt",46.65,"Yellow",2.7,38,14.63779762,45.57
0.0,1.0,5.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,"Adult","Sneakers",86.19,"Magenta",3.4,34,13.50967761,80.98
0.0,0.0,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,"Young Adult","Jeans",104.95,"Cyan",3.4,30,18.53519018,98.12
0.0,3.0,10.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,"Adult","Handbag",46.14,"Maroon",2.8,45,8.853626079,42.63
0.0,0.0,27.0,2.0,1.0,1.0,2.0,0.0,1.0,4.0,2.0,1.0,"Young Adult","Socks",48.71,"Red",4.7,47,18.84278713,46.53
0.0,3.0,18.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,5.0,1.0,"Adult","Jewelry",83.56,"Black",4.7,5,18.54262031,82.08
0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,4.0,1.0,"Adult","Blouse",37.31,"Violet",4.7,50,24.04754532,34.28
0.0,3.0,45.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,0.0,"Young Adult","Backpack",43.66,"Green",3.4,24,25.84124905,40.86
0.0,3.0,8.0,1.0,3.0,1.0,0.0,0.0,1.0,5.0,4.0,0.0,"Adult","Scarf",13.13,"Gold",3.7,15,16.01103376,12.28
0.0,3.0,30.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,"Senior","Scarf",38.66,"Brown",4.1,50,12.55833123,38.45
0.0,0.0,29.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,5.0,1.0,"Adult","Shirt",101.67,"Peach",2.9,7,11.48337243,99.28
0.0,0.0,45.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,"Adult","Pants",70.85,"Peach",3.2,10,9.865595918,70.28
0.0,3.0,30.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,0.0,"Adult","Hat",23.94,"Violet",3.0,38,6.441189555,23.24
0.0,2.0,15.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,"Young Adult","Coat",74.14,"Violet",4.1,31,13.56119947,67.95
0.0,0.0,17.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,"Senior","T-shirt",21.79,"Magenta",4.5,7,11.7561923,20.79
0.0,0.0,19.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,"Adult","Socks",37.13,"Purple",3.4,27,29.16043465,36.02
0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,6.0,1.0,"Senior","Shirt",142.66,"Purple",4.1,45,18.94272066,140.39
0.0,0.0,44.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,"Young Adult","Sweater",148.55,"Cyan",4.6,13,13.68192598,145.56
0.0,3.0,29.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,"Young Adult","Gloves",80.94,"Magenta",4.6,33,19.51169002,76.74
0.0,3.0,29.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,2.0,"Young Adult","Belt",94.57,"Lavender",3.4,25,8.479917534,89.6
0.0,0.0,43.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0,"Adult","Jeans",91.24,"Green",3.3,5,16.10109373,89.49
0.0,3.0,12.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,"Adult","Handbag",27.25,"Maroon",3.6,23,20.65585804,24.96
0.0,0.0,21.0,0.0,3.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,"Senior","T-shirt",64.95,"Turquoise",4.6,17,17.22244579,62.62
